"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"165",2015-02-04,138,0.002,-6.21460809842219,4.92725368515721
"166",2015-02-11,108,0.005,-5.29831736654804,4.68213122712422
"167",2015-02-18,96,0.001,-6.90775527898214,4.56434819146784
"168",2015-02-25,486,0.007,-4.96184512992682,6.18620862390049
"169",2015-03-05,2140,0.004,-5.52146091786225,7.6685611080159
"170",2015-03-11,2280,0.005,-5.29831736654804,7.73193072194849
"171",2015-03-14,5720,0.023,-3.77226106305299,8.65172408437384
"172",2015-03-19,1950,0.013,-4.3428059215206,7.57558465155779
"173",2015-03-26,7260,0.072,-2.63108915996608,8.89013510781884
"174",2015-04-01,1170,0.0115,-4.46540824361293,7.0647590277918
"175",2015-04-15,591,0.008,-4.8283137373023,6.3818160174061
"176",2015-04-22,687,0.006,-5.11599580975408,6.53233429222235
"177",2015-04-29,397,0.001,-6.90775527898214,5.98393628068719
"178",2015-05-12,6680,0.0175,-4.04555439805267,8.80687326653069
"179",2015-05-18,4080,0.024,-3.72970144863419,8.31385226739821
"180",2015-06-01,2400,0.019,-3.9633162998157,7.78322401633604
"181",2015-06-20,6920,0.044,-3.12356564506388,8.84217104861172
