"","Date","concentrations.TSS","Flow"
"78",2011-02-06,1.3,6
"79",2011-02-12,1.1,6.2
"80",2011-02-15,1.1,14
"81",2011-02-24,5,11
"82",2011-03-01,2.3,9.1
"83",2011-03-08,1.1,6.7
"84",2011-03-14,2.4,11
"85",2011-03-31,1.3,4.9
"86",2011-04-07,0.7,4
"87",2011-04-14,2.3,4.4
"88",2011-04-20,0.4,4.2
"89",2011-04-23,85.3,116
"90",2011-04-25,269.4,1120
"91",2011-04-25,152.1,1120
"92",2011-05-11,0.9,3.5
"93",2011-05-18,0.3,2.2
"94",2011-05-23,250,331
"95",2011-06-09,2.2,13
"96",2011-06-15,0.8,9.6
"97",2011-07-14,2.88,10
"98",2011-07-20,0.2,6.1
"99",2011-07-28,8.1,4.8
"100",2011-08-04,0.9,3.8
"101",2011-08-10,1,15
"102",2011-08-17,2.88,8.6
"103",2011-08-31,1.1,4.6
"104",2011-09-07,0.9,4
"105",2011-09-15,0.5,5
"106",2011-09-21,0.5,7.9
"107",2011-09-29,0.1,7.6
"108",2011-10-05,0.7,4.6
"109",2011-10-12,4.8,30
"110",2011-10-27,1,11
"111",2011-11-02,0.8,8.9
"112",2011-11-08,37.9,73
"113",2011-11-16,0.6,21
"114",2011-11-30,0.3,14
"115",2011-12-07,1.9,12
"116",2012-01-04,0.6,6.4
"117",2012-01-12,0.5,5.8
"118",2012-01-18,0.5,5.4
"119",2012-01-25,2.4,16
"120",2012-02-01,0.2,10
"121",2012-02-08,0.6,11
"122",2012-02-15,2.1,9.4
"123",2012-02-29,0.7,7.5
"124",2012-03-15,2.88,7.3
"125",2012-03-20,15.3,43
"126",2012-03-28,0.9,24
"127",2012-04-11,1,8.3
"128",2012-04-18,0.7,10
"129",2012-04-25,0.6,7
"130",2012-05-01,0.9,9.2
"131",2012-05-09,0.7,5.9
"132",2012-05-17,1.3,4.8
"133",2012-05-23,1,4.2
"134",2012-05-31,0.7,4
"135",2012-06-06,0.8,5
"136",2012-06-13,0.2,4.9
"137",2012-06-20,1.4,4.5
"138",2012-06-28,0.2,4.1
"139",2012-07-11,0.6,5.2
"140",2012-07-18,2.7,4.4
"141",2012-07-25,0.8,3.1
"142",2012-08-01,1.1,2.9
"143",2012-08-16,2.6,6
"144",2012-08-22,0.3,5
"145",2012-08-27,0.5,17
"146",2012-09-06,0.5,4.9
"147",2012-09-12,0.1,4.6
"148",2012-09-27,1,4
"149",2012-10-03,0.6,3.4
"150",2012-10-10,0.3,4.4
"151",2012-10-16,0.45,7.4
"152",2012-10-25,0.3,3.6
"153",2012-11-01,0.3,3.5
"154",2012-11-08,0.8,3.9
"155",2012-11-15,0.3,4.4
"156",2012-11-29,2.88,3.5
"157",2012-12-06,0.5,3.9
"158",2012-12-13,0.4,3.3
"159",2013-01-03,0.3,3.8
"160",2013-01-11,2.88,3.7
"161",2013-01-14,0.3,4.4
"162",2013-01-24,1.1,3.2
"163",2013-01-30,1.9,13
"164",2013-02-07,0.3,4
"165",2013-02-13,0.9,4.7
"166",2013-02-21,0.4,4.5
"167",2013-02-28,0.1,5.5
"168",2013-03-07,0.4,3.9
"169",2013-03-11,1.7,26
"170",2013-03-20,0.85,5.7
"171",2013-03-28,0.7,4.8
"172",2013-04-04,0.5,11
"173",2013-04-18,620.3,319
"174",2013-04-25,0.3,5
"175",2013-04-29,2.88,4.3
"176",2013-05-09,2,137
"177",2013-05-21,1.4,11
"178",2013-05-31,1.1,20
"179",2013-06-07,1,11
"180",2013-06-13,2.2,5.7
"181",2013-06-26,1.9,4.9
"182",2013-07-10,0.9,2.8
"183",2013-07-17,2.88,4.3
"184",2013-08-01,0.8,9.9
"185",2013-08-08,125.3,43
"186",2013-08-15,0.9,21
"187",2013-08-21,0.9,6.4
"188",2013-08-29,2.88,3.4
"189",2013-09-05,2.88,2.9
"190",2013-09-12,0.7,2.9
"191",2013-09-19,0.4,3.1
"192",2013-09-25,0.7,2.7
"193",2013-10-03,0.6,2.7
"194",2013-10-21,1.1,3.8
"195",2013-10-30,2.4,12
"196",2013-11-07,0.7,13
"197",2013-11-14,2.88,7.3
"198",2013-11-21,0.8,7
"199",2013-12-03,0.1,5.1
"200",2013-12-13,0.25,6.1
"201",2013-12-20,2.88,8.9
"202",2014-01-08,0.5,4.6
"203",2014-01-11,6.8,23
"204",2014-01-23,2.88,5.6
"205",2014-01-29,0.4,4.5
"206",2014-02-06,0.2,4.2
"207",2014-02-13,0.7,4.3
"208",2014-02-20,0.1,4.4
"209",2014-02-26,0.4,4
"210",2014-03-06,1.25,4.8
"211",2014-03-13,0.5,4.4
"212",2014-03-16,7.2,30
"213",2014-03-28,0.7,9.5
"214",2014-04-03,0.3,7.3
"215",2014-04-08,2.88,7.3
"216",2014-04-15,0.9,6.3
"217",2014-04-24,0.3,5.7
"218",2014-04-29,0.7,5.3
"219",2014-05-08,2.3,5.9
"220",2014-05-13,2,12
"221",2014-05-15,1.1,8.8
"222",2014-05-21,0.1,5.3
"223",2014-05-29,1.2,4.2
"224",2014-06-03,0.8,5.3
"225",2014-06-16,0.6,3.4
"226",2014-06-19,0.1,2.3
"227",2014-07-02,0.6,12
"228",2014-07-07,0.3,5.5
"229",2014-07-22,0.3,3.3
"230",2014-08-06,0.4,4.1
"231",2014-08-13,1.5,2.4
"232",2014-08-21,0.5,1.7
"233",2014-08-28,0.5,1.4
"234",2014-09-02,2.3,6.3
"235",2014-09-11,0.4,2.1
"236",2014-09-18,0.7,5.7
"237",2014-09-24,2.88,2.2
"238",2014-10-01,0.6,1.8
"239",2014-10-09,1.3,2.4
"240",2014-10-10,89.6,35
"241",2014-10-13,73.7,71
"242",2014-10-23,2.88,7.9
"243",2014-10-29,0.7,6.7
"244",2014-11-06,0.4,8.8
"245",2014-11-13,0.1,6.1
"246",2014-11-19,2.88,4.6
"247",2014-12-02,0.3,5.5
"248",2014-12-11,0.5,6.1
"249",2014-12-17,0.5,12
"250",2015-01-08,2.88,6.1
"251",2015-01-15,0.1,3.9
"252",2015-01-21,2.88,3.1
"253",2015-01-29,0.4,2.7
"254",2015-02-04,1.1,3
"255",2015-02-11,0.6,2.7
"256",2015-02-18,0.6,2.7
"257",2015-02-25,2.1,6.4
"258",2015-03-06,0.4,6
"259",2015-03-11,0.7,7.9
"260",2015-03-14,9.2,42
"261",2015-03-19,0.7,22
"262",2015-03-26,4.1,29
"263",2015-04-01,0.5,14
"264",2015-04-14,2.88,7.9
"265",2015-04-22,0.5,7.5
"266",2015-04-29,0.6,6.5
"267",2015-05-08,0.6,7.4
"268",2015-05-11,2.9,35
"269",2015-05-24,118.5,300
"270",2015-06-01,1.7,58
"271",2015-06-19,10.6,62
