"","Date","concentrations.TP","Flow"
"159",2013-01-03,0.034,3.8
"160",2013-01-11,0.036,3.7
"161",2013-01-14,0.034,4.4
"162",2013-01-24,0.032,3.2
"163",2013-01-30,0.086,13
"164",2013-02-07,0.034,4
"165",2013-02-13,0.034,4.7
"166",2013-02-21,0.05,4.5
"167",2013-02-28,0.028,5.5
"168",2013-03-07,0.028,3.9
"169",2013-03-11,0.078,26
"170",2013-03-20,0.042,5.7
"171",2013-03-28,0.032,4.8
"172",2013-04-04,0.076,11
"173",2013-04-18,1.404,319
"174",2013-04-25,0.056,5
"175",2013-04-29,0.062,4.3
"176",2013-05-09,0.058,137
"177",2013-05-21,0.082,11
"178",2013-05-31,0.082,20
"179",2013-06-07,0.068,11
"180",2013-06-13,0.068,5.7
"181",2013-06-26,0.068,4.9
"182",2013-07-10,0.062,2.8
"183",2013-07-17,0.06,4.3
"184",2013-08-01,0.086,9.9
"185",2013-08-08,0.686,43
"186",2013-08-15,0.11,21
"187",2013-08-21,0.08,6.4
"188",2013-08-29,0.074,3.4
"189",2013-09-05,0.07,2.9
"190",2013-09-12,0.072,2.9
"191",2013-09-19,0.07,3.1
"192",2013-09-25,0.098,2.7
"193",2013-10-03,0.08,2.7
"194",2013-10-21,0.054,3.8
"195",2013-10-30,0.058,12
"196",2013-11-07,0.052,13
"197",2013-11-14,0.05,7.3
"198",2013-11-21,0.044,7
"199",2013-12-03,0.04,5.1
"200",2013-12-13,0.043,6.1
"201",2013-12-20,0.054,8.9
"202",2014-01-08,0.046,4.6
"203",2014-01-11,0.108,23
"204",2014-01-23,0.046,5.6
"205",2014-01-29,0.048,4.5
"206",2014-02-06,0.042,4.2
"207",2014-02-13,0.04,4.3
"208",2014-02-20,0.038,4.4
"209",2014-02-26,0.04,4
"210",2014-03-06,0.04,4.8
"211",2014-03-13,0.046,4.4
"212",2014-03-16,0.146,30
"213",2014-03-28,0.056,9.5
"214",2014-04-03,0.076,7.3
"215",2014-04-08,0.046,7.3
"216",2014-04-15,0.046,6.3
"217",2014-04-24,0.05,5.7
"218",2014-04-29,0.044,5.3
"219",2014-05-08,0.068,5.9
"220",2014-05-13,0.084,12
"221",2014-05-15,0.058,8.8
"222",2014-05-21,0.056,5.3
"223",2014-05-29,0.058,4.2
"224",2014-06-03,0.066,5.3
"225",2014-06-16,0.064,3.4
"226",2014-06-19,0.064,2.3
"227",2014-07-02,0.07,12
"228",2014-07-07,0.074,5.5
"229",2014-07-22,0.064,3.3
"230",2014-08-06,0.064,4.1
"231",2014-08-13,0.066,2.4
"232",2014-08-21,0.062,1.7
"233",2014-08-28,0.06,1.4
"234",2014-09-02,0.116,6.3
"235",2014-09-11,0.066,2.1
"236",2014-09-18,0.078,5.7
"237",2014-09-24,0.056,2.2
"238",2014-10-01,0.06,1.8
"239",2014-10-09,0.062,2.4
"240",2014-10-10,0.942,35
"241",2014-10-13,0.488,71
"242",2014-10-23,0.076,7.9
"243",2014-10-29,0.064,6.7
"244",2014-11-06,0.054,8.8
"245",2014-11-13,0.056,6.1
"246",2014-11-19,0.058,4.6
"247",2014-12-02,0.052,5.5
"248",2014-12-11,0.048,6.1
"249",2014-12-17,0.074,12
"250",2015-01-08,0.056,6.1
"251",2015-01-15,0.054,3.9
"252",2015-01-21,0.05,3.1
"253",2015-01-29,0.04,2.7
"254",2015-02-04,0.032,3
"255",2015-02-11,0.04,2.7
"256",2015-02-18,0.043,2.7
"257",2015-02-25,0.046,6.4
"258",2015-03-06,0.044,6
"259",2015-03-11,0.044,7.9
"260",2015-03-14,0.188,42
"261",2015-03-19,0.064,22
"262",2015-03-26,0.144,29
"263",2015-04-01,0.072,14
"264",2015-04-14,0.06,7.9
"265",2015-04-22,0.064,7.5
"266",2015-04-29,0.049,6.5
"267",2015-05-08,0.058,7.4
"268",2015-05-11,0.124,35
"269",2015-05-24,0.672,300
"270",2015-06-01,1.1,58
"271",2015-06-19,0.222,62
