"","Date","concentrations.TN","Flow"
"231",2014-05-20,0.41,561.359
"232",2014-05-28,0.35,205.134
"233",2014-06-02,0.865,204.824
"234",2014-06-10,1.92,314.937
"235",2014-07-01,0.63,127.163
"236",2014-07-09,1.04,33.888
"237",2014-07-23,0.44,45.313
"238",2014-07-29,0.33,19.307
"239",2014-08-05,0.52,21.252
"240",2014-08-12,0.67,318.681
"241",2014-08-19,0.51,56.906
"242",2014-08-27,0.83,19.594
"243",2014-09-02,1.69,289.956
"244",2014-09-10,0.95,29.629
"245",2014-09-17,2.25,60.374
"246",2014-09-18,1.47,206.517
"247",2014-09-24,0.61,37.359
"248",2014-10-01,1.76,27.191
"249",2014-10-08,1.02,24.738
"250",2014-10-10,1.36,944.331
"251",2014-10-13,1.21,5217.684
"252",2014-10-22,0.9,271.81
"253",2014-10-29,0.68,109.014
"254",2014-11-06,0.45,576.015
"255",2014-11-12,0.53,188.165
"256",2014-11-19,0.93,69.786
"257",2014-12-05,0.37,186.43
"258",2014-12-10,0.64,307.009
"259",2014-12-17,0.63,577.247
"260",2015-01-05,0.8,1142.144
"261",2015-01-07,0.67,716.027
"262",2015-01-14,0.76,292.96
"263",2015-01-21,0.67,158.689
"264",2015-01-28,0.765,94.636
"265",2015-02-04,0.67,139.066
"266",2015-02-11,0.65,95.242
"267",2015-02-18,0.59,97.768
"268",2015-02-25,0.66,316.131
"269",2015-03-05,0.77,1980.39
"270",2015-03-10,0.69,2152.163
"271",2015-03-14,1.32,7185.943
"272",2015-03-19,0.73,1468.438
"273",2015-03-26,1.15,3679.828
"274",2015-04-01,0.63,732.827
"275",2015-04-13,0.47,396.55
"276",2015-04-22,0.52,605.18
"277",2015-04-24,0.78,609.928
"278",2015-04-29,0.56,292.602
"279",2015-05-08,0.91,892.628
"280",2015-05-11,0.94,13724.746
"281",2015-05-17,1.3,8008.566
"282",2015-06-01,0.49,2483.713
"283",2015-06-19,0.8,13390
