"","NO3test5to30stats.X.5.30.","NO3test5to30stats.NO3test5to30modes","NO3test5to30stats.NO3test5to30stdevs","TNtest5to30stats.X.5.30.","TNtest5to30stats.TNtest5to30modes","TNtest5to30stats.TNtest5to30stdevs","SRPtest5to30stats.X.5.30.","SRPtest5to30stats.SRPtest5to30modes","SRPtest5to30stats.SRPtest5to30stdevs","TPtest5to30stats.X.5.30.","TPtest5to30stats.TPtest5to30modes","TPtest5to30stats.TPtest5to30stdevs","TSStest5to30stats.X.5.30.","TSStest5to30stats.TSStest5to30modes","TSStest5to30stats.TSStest5to30stdevs","Cltest5to30stats.X.5.30.","Cltest5to30stats.Cltest5to30modes","Cltest5to30stats.Cltest5to30stdevs","SO4test5to30stats.X.5.30.","SO4test5to30stats.SO4test5to30modes","SO4test5to30stats.SO4test5to30stdevs"
"11",15,0.9,0.0593244279795603,15,0.6,0.0994884876941723,15,0.2,0.278179211066154,15,0.35,0.0881557064030944,15,0.35,0.0765586343255672,15,0.45,0.14750994432061,15,0.75,0.0536808406515884
"12",16,0.9,0.0624744845876282,16,0.75,0.11023629536739,16,0.2,0.302614458022219,16,0.35,0.0847324721504967,16,0.35,0.0764319091394025,16,0.4,0.126168012376112,16,0.8,0.0621141148637419
"13",17,0.9,0.0491146098219174,17,0.75,0.0954527343233075,17,0.2,0.29863635657667,17,0.35,0.0842978199538967,17,0.35,0.074230748895809,17,0.45,0.136934365329392,17,0.8,0.0578615518602247
"14",18,0.9,0.0624744845876282,18,0.8,0.0893571143085486,18,0.2,0.260730919234559,18,0.4,0.090913729009699,18,0.35,0.0745120179321868,18,0.45,0.117234284878701,18,0.8,0.0535380848612672
"15",19,0.9,0.0564692439315782,19,0.85,0.112830014822732,19,0.2,0.286256628120393,19,0.35,0.0894198991687361,19,0.35,0.078272157324587,19,0.5,0.127471485406881,19,0.75,0.046958514039696
"16",20,0.9,0.052731510929405,20,0.85,0.100387006232919,20,0.2,0.261434426163949,20,0.35,0.0798212288268514,20,0.35,0.0914955112091767,20,0.35,0.119133778345426,20,0.75,0.0454119466435781
"17",21,0.85,0.0472077475481666,21,0.8,0.102995938101005,21,0.2,0.26532421445377,21,0.4,0.108274971197203,21,0.3,0.0808690046826802,21,0.45,0.131319830791787,21,0.8,0.054295111968514
"18",22,0.85,0.0660550172668394,22,0.7,0.0965158335323743,22,0.2,0.300176818640247,22,0.35,0.0817474957489493,22,0.35,0.0822204602372953,22,0.55,0.131707777961327,22,0.8,0.050264605959312
"19",23,0.9,0.0573656371578893,23,0.65,0.0896762885867489,23,0.2,0.268677790488981,23,0.4,0.0821211151350273,23,0.25,0.0904862149835035,23,0.45,0.109619006247148,23,0.8,0.0521085993138271
"20",24,0.9,0.0730180296437888,24,0.65,0.0891227083456127,24,0.2,0.299516617371445,24,0.4,0.0699051835980534,24,0.4,0.0823382768627975,24,0.45,0.126974205961651,24,0.75,0.0406704024156765
"21",25,0.85,0.0571071316894477,25,0.75,0.0936776932043143,25,0.2,0.274755921367549,25,0.35,0.0809698860625331,25,0.35,0.0820713974884934,25,0.45,0.144009636865746,25,0.8,0.0331354671564092
"22",26,0.85,0.043985155195259,26,0.85,0.103632986632478,26,0.2,0.282474488644008,26,0.35,0.0947607082958686,26,0.35,0.0757547061917877,26,0.4,0.10973065354098,26,0.75,0.0431064179131846
"23",27,0.9,0.0443202630213959,27,0.8,0.0984004728709394,27,0.2,0.330622480315232,27,0.35,0.074703495533328,27,0.25,0.0809131557628931,27,0.5,0.119334891488326,27,0.8,0.0456696210375594
"24",28,0.9,0.0524890659167824,28,0.75,0.0918572539435009,28,0.2,0.26532421445377,28,0.35,0.0779913652991438,28,0.35,0.0856487844964205,28,0.45,0.132187251230045,28,0.75,0.039447717918526
"25",29,0.9,0.0610202375262101,29,0.8,0.0998008220488822,29,0.2,0.252661344692932,29,0.35,0.073824115301167,29,0.4,0.0749149177264394,29,0.5,0.12027180102771,29,0.8,0.042185208743524
"26",30,0.9,0.0579936660862412,30,0.8,0.0877380144730519,30,0.2,0.328610246154241,30,0.35,0.0850030011474985,30,0.4,0.0742376217951243,30,0.45,0.11887654374628,30,0.75,0.0404061017820885
