"","Date","concentrations.SRP","Flow"
"193",2013-07-31,0.004,23.748
"194",2013-08-07,0.004,22.961
"195",2013-08-08,0.092,404.262
"196",2013-08-13,0.016,1749.364
"197",2013-08-20,0.004,158.041
"198",2013-08-28,0.002,15.862
"199",2013-09-04,0.01,8.996
"200",2013-09-11,0.0035,6.075
"201",2013-09-18,0.0055,4.358
"202",2013-09-20,0.01,170.505
"203",2013-10-03,0.005,7.73
"204",2013-10-24,0.006,62.737
"205",2013-10-30,0.0165,46.505
"206",2013-11-06,0.008,707.707
"207",2013-11-13,0.01,181.707
"208",2013-11-22,0.006,434.43
"209",2013-12-02,0.001,94.716
"210",2013-12-12,0.004,107.849
"211",2013-12-18,0.009,658.546
"212",2013-12-21,0.027,5474.008
"213",2014-01-09,0.015,395.586
"214",2014-01-10,0.015,1092.64
"215",2014-01-22,0.006,307.21
"216",2014-01-28,0.007,175.524
"217",2014-02-06,0.007,150.544
"218",2014-02-12,0.006,116.655
"219",2014-02-21,0.0045,169.088
"220",2014-02-25,0.002,140.142
"221",2014-03-07,0.004,658.957
"222",2014-03-11,0.005,439.983
"223",2014-03-16,0.043,9437.961
"224",2014-03-27,0.007,514.81
"225",2014-04-03,0.006,831.798
"226",2014-04-04,0.007,3276.328
"227",2014-04-07,0.034,3947.906
"228",2014-04-14,0.006,1454.068
"229",2014-04-22,0.004,550.4
"230",2014-04-28,0.003,463.306
"231",2014-05-09,0.005,671.211
"232",2014-05-13,0.006,1805.661
"233",2014-05-20,0.006,561.359
"234",2014-05-28,0.004,205.134
"235",2014-06-02,0.0055,204.824
"236",2014-06-10,0.012,314.937
"237",2014-07-01,0.01,127.163
"238",2014-07-09,0.002,33.888
"239",2014-07-23,0.004,45.313
"240",2014-07-29,0.005,19.307
"241",2014-08-05,0.003,21.252
"242",2014-08-12,0.01,318.681
"243",2014-08-19,0.005,56.906
"244",2014-08-27,0.004,19.594
"245",2014-09-02,0.01,289.956
"246",2014-09-10,0.004,29.629
"247",2014-09-17,0.01,60.374
"248",2014-09-18,0.014,206.517
"249",2014-09-24,0.006,37.359
"250",2014-10-01,0.002,27.191
"251",2014-10-08,0.007,24.738
"252",2014-10-10,0.083,944.331
"253",2014-10-13,0.022,5217.684
"254",2014-10-22,0.008,271.81
"255",2014-10-29,0.007,109.014
"256",2014-11-06,0.004,576.015
"257",2014-11-12,0.006,188.165
"258",2014-11-19,0.002,69.786
"259",2014-12-05,0.005,186.43
"260",2014-12-10,0.007,307.009
"261",2014-12-17,0.007,577.247
"262",2015-01-05,0.017,1142.144
"263",2015-01-07,0.005,716.027
"264",2015-01-14,0.004,292.96
"265",2015-01-21,0.004,158.689
"266",2015-01-28,0.005,94.636
"267",2015-02-04,0.002,139.066
"268",2015-02-11,0.005,95.242
"269",2015-02-18,0.001,97.768
"270",2015-02-25,0.006,316.131
"271",2015-03-05,0.014,1980.39
"272",2015-03-10,0.005,2152.163
"273",2015-03-14,0.026,7185.943
"274",2015-03-19,0.006,1468.438
"275",2015-03-26,0.025,3679.828
"276",2015-04-01,0.007,732.827
"277",2015-04-13,0.002,396.55
"278",2015-04-22,0.01,605.18
"279",2015-04-24,0.027,609.928
"280",2015-04-29,0.003,292.602
"281",2015-05-08,0.009,892.628
"282",2015-05-11,0.01,13724.746
"283",2015-05-17,0.032,8008.566
"284",2015-06-01,0.012,2483.713
"285",2015-06-19,0.033,13390
