"","Date","concentrations.TP","Flow"
"66",2010-09-01,0.016,2
"67",2010-09-09,0.056,125
"68",2010-09-16,0.012,45
"69",2010-09-22,0.003,15
"70",2010-09-29,0.002,11
"71",2010-10-06,0.011,6.8
"72",2010-10-14,0.012,4.3
"73",2010-10-20,0.016,4.3
"74",2010-10-27,0.008,6
"75",2010-11-02,0.034,5.2
"76",2010-11-10,0.02,4.1
"77",2010-11-17,0.008,5.1
"78",2010-11-30,0.006,21
"79",2010-12-07,0.006,9.8
"80",2010-12-14,0.006,5.1
"81",2010-12-19,0.003,3.6
"82",2011-01-05,0.014,20
"83",2011-01-11,0.008,11
"84",2011-01-18,0.002,6.4
"85",2011-01-25,0.014,4.6
"86",2011-02-04,0.022,29
"87",2011-02-08,0.026,68
"88",2011-02-14,0.074,308
"89",2011-02-24,0.286,179
"90",2011-02-28,0.1,257
"91",2011-03-04,0.946,151
"92",2011-03-14,0.094,259
"93",2011-03-29,0.012,55
"94",2011-04-06,0.024,88
"95",2011-04-11,0.624,586
"96",2011-04-22,0.022,197
"97",2011-04-23,0.798,1050
"98",2011-04-25,0.47,29300
"99",2011-04-26,0.498,9370
"100",2011-05-12,0.014,320
"101",2011-05-19,0.014,252
"102",2011-05-24,0.272,5550
"103",2011-06-08,0.029,88
"104",2011-06-15,0.032,52
"105",2011-07-15,0.03,17
"106",2011-07-21,0.022,13
"107",2011-07-29,0.038,12
"108",2011-08-03,0.068,9.8
"109",2011-08-11,0.026,178
"110",2011-08-18,0.028,107
"111",2011-09-01,0.01,9
"112",2011-09-08,0.008,2.6
"113",2011-09-16,0.008,2.5
"114",2011-09-22,0.036,34
"115",2011-09-30,0.014,10
"116",2011-10-06,0.019,5.7
"117",2011-10-12,0.008,14
"118",2011-10-26,0.038,6.4
"119",2011-11-03,0.018,14
"120",2011-11-08,0.55,1640
"121",2011-11-17,0.024,91
"122",2011-12-01,0.012,73
"123",2011-12-08,0.02,177
"124",2011-12-15,0.152,760
"125",2012-01-05,0.008,42
"126",2012-01-12,0.02,146
"127",2012-01-19,0.008,49
"128",2012-01-25,0.328,987
"129",2012-02-02,0.014,174
"130",2012-02-04,0.122,700
"131",2012-02-16,0.046,278
"132",2012-03-01,0.028,95
"133",2012-03-12,0.024,357
"134",2012-03-20,0.33,2520
"135",2012-03-29,0.06,88
"136",2012-04-12,0.001,50
"137",2012-04-19,0.008,42
"138",2012-04-26,0.012,26
"139",2012-05-01,0.012,17
"140",2012-05-10,0.014,12
"141",2012-05-16,0.022,7.9
"142",2012-05-24,0.022,3.2
"143",2012-06-01,0.012,3.3
"144",2012-06-05,0.34,7.1
"145",2012-06-14,0.024,2.8
"146",2012-06-21,0.016,1.8
"147",2012-06-28,0.04,0.81
"148",2012-07-12,0.022,0.59
"149",2012-07-19,0.02,0.3
"150",2012-08-02,0.024,0.36
"151",2012-08-15,0.01,0.03
"152",2012-08-20,0.028,0.23
"153",2012-08-29,0.02,0.56
"154",2012-09-05,0.028,0.39
"155",2012-09-25,0.016,3
"156",2012-10-01,0.02,2.9
"157",2012-10-09,0.024,2.4
"158",2012-10-24,0.014,10
"159",2012-10-31,0.014,6.4
"160",2012-11-07,0.014,4.5
"161",2012-11-14,0.012,4.1
"162",2012-11-28,0.008,2.9
"163",2012-12-05,0.01,3
"164",2012-12-12,0.01,3
"165",2013-01-04,0.002,13
"166",2013-01-10,0.02,8.6
"167",2013-01-15,0.016,51
"168",2013-01-23,0.007,16
"169",2013-01-30,0.238,712
"170",2013-02-06,0.008,48
"171",2013-02-11,0.03,228
"172",2013-02-20,0.018,111
"173",2013-02-27,0.014,254
"174",2013-03-06,0.008,72
"175",2013-03-10,0.27,443
"176",2013-03-19,0.014,95
"177",2013-03-29,0.016,203
"178",2013-04-03,0.036,441
"179",2013-04-11,0.058,406
"180",2013-04-18,0.395,422
"181",2013-04-24,0.01,210
"182",2013-04-27,0.16,602
"183",2013-05-10,0.398,583
"184",2013-05-21,0.254,1450
"185",2013-05-21,0.292,1450
"186",2013-05-30,0.018,22
"187",2013-06-06,0.024,288
"188",2013-06-26,0.02,16
"189",2013-07-08,0.018,3.2
"190",2013-07-19,0.012,1.8
"191",2013-07-31,0.02,7.1
"192",2013-08-07,0.016,12
"193",2013-08-08,0.029,147
"194",2013-08-20,0.014,34
"195",2013-08-28,0.02,10
"196",2013-09-04,0.026,4.5
"197",2013-09-11,0.026,2
"198",2013-09-18,0.022,1.6
"199",2013-09-23,0.026,1.7
"200",2013-10-02,0.023,1
"201",2013-10-06,0.062,21
"202",2013-10-24,0.012,18
"203",2013-10-30,0.014,12
"204",2013-11-06,0.004,14
"205",2013-11-13,0.012,23
"206",2013-11-22,0.008,110
"207",2013-12-02,0.006,26
"208",2013-12-12,0.012,33
"209",2013-12-18,0.026,197
"210",2013-12-21,0.304,1160
"211",2014-01-09,0.024,140
"212",2014-01-10,0.152,343
"213",2014-01-22,0.016,82
"214",2014-01-28,0.02,42
"215",2014-02-06,0.026,53
"216",2014-02-12,0.012,42
"217",2014-02-21,0.006,49
"218",2014-02-25,0.012,41
"219",2014-03-07,0.044,304
"220",2014-03-11,0.022,210
"221",2014-03-16,0.276,2810
"222",2014-03-27,0.024,106
"223",2014-04-03,0.034,211
"224",2014-04-04,0.196,707
"225",2014-04-07,0.144,974
"226",2014-04-14,0.037,338
"227",2014-04-22,0.024,98
"228",2014-04-28,0.02,72
"229",2014-05-09,0.046,52
"230",2014-05-13,0.038,273
"231",2014-05-20,0.022,70
"232",2014-05-28,0.018,27
"233",2014-06-02,0.022,20
"234",2014-06-10,0.019,18
"235",2014-07-01,0.024,20
"236",2014-07-09,0.028,8.1
"237",2014-07-23,0.032,5.3
"238",2014-07-29,0.03,2.8
"239",2014-08-05,0.024,2.5
"240",2014-08-12,0.038,16
"241",2014-08-19,0.17,27
"242",2014-08-27,0.026,0.6
"243",2014-09-02,0.354,94
"244",2014-09-10,0.03,9.4
"245",2014-09-17,0.024,5.8
"246",2014-09-24,0.024,3.9
"247",2014-10-01,0.024,2.5
"248",2014-10-08,0.028,3.7
"249",2014-10-10,0.452,184
"250",2014-10-13,0.576,817
"251",2014-10-22,0.022,48
"252",2014-10-29,0.021,23
"253",2014-11-06,0.038,134
"254",2014-11-12,0.018,40
"255",2014-11-19,0.02,24
"256",2014-12-05,0.018,33
"257",2014-12-10,0.02,75
"258",2014-12-17,0.032,153
"259",2015-01-05,0.064,344
"260",2015-01-07,0.028,230
"261",2015-01-14,0.024,95
"262",2015-01-21,0.016,55
"263",2015-01-28,0.008,35
"264",2015-02-04,0.002,38
"265",2015-02-11,0.004,29
"266",2015-02-18,0.014,28
"267",2015-02-25,0.036,132
"268",2015-03-05,0.068,487
"269",2015-03-10,0.1,535
"270",2015-03-14,0.202,1300
"271",2015-03-19,0.046,410
"272",2015-03-26,0.218,906
"273",2015-04-01,0.052,245
"274",2015-04-13,0.032,110
"275",2015-04-14,0.1,448
"276",2015-04-22,0.032,148
"277",2015-04-24,0.886,166
"278",2015-04-29,0.016,67
