"","NO3test5to30stats.X.5.30.","NO3test5to30stats.NO3test5to30modes","NO3test5to30stats.NO3test5to30stdevs","TNtest5to30stats.X.5.30.","TNtest5to30stats.TNtest5to30modes","TNtest5to30stats.TNtest5to30stdevs","SRPtest5to30stats.X.5.30.","SRPtest5to30stats.SRPtest5to30modes","SRPtest5to30stats.SRPtest5to30stdevs","TPtest5to30stats.X.5.30.","TPtest5to30stats.TPtest5to30modes","TPtest5to30stats.TPtest5to30stdevs","TSStest5to30stats.X.5.30.","TSStest5to30stats.TSStest5to30modes","TSStest5to30stats.TSStest5to30stdevs","Cltest5to30stats.X.5.30.","Cltest5to30stats.Cltest5to30modes","Cltest5to30stats.Cltest5to30stdevs","SO4test5to30stats.X.5.30.","SO4test5to30stats.SO4test5to30modes","SO4test5to30stats.SO4test5to30stdevs"
"13",17,0.5,0.0563878695885444,17,0.9,0.0702473763036814,17,0.55,0.125356634105602,17,0.6,0.0708908330045686,17,0.55,0.0775189246150215,17,0.35,0.0840614449709987,17,0.45,0.103332236114429
"14",18,0.5,0.0652780551931192,18,0.9,0.0530306034093445,18,0.6,0.157431552992248,18,0.65,0.0840614449709987,18,0.45,0.0794175223558558,18,0.35,0.0871077212538637,18,0.5,0.107670131154639
"15",19,0.5,0.0636396103067893,19,0.9,0.0578615518602247,19,0.55,0.113483793682496,19,0.65,0.0731855344243628,19,0.45,0.0755658923167897,19,0.35,0.0968956939714252,19,0.5,0.068332918532008
"16",20,0.5,0.0460811174751123,20,0.9,0.0603476323868126,20,0.6,0.14151151968685,20,0.65,0.0686680866374546,20,0.45,0.0775912892228587,20,0.4,0.0784089228575005,20,0.55,0.0819967644956501
"17",21,0.5,0.0640153042925945,21,0.9,0.0509501557146486,21,0.6,0.12406384136683,21,0.6,0.0891513274364071,21,0.5,0.0782460796435952,21,0.4,0.0876274581884664,21,0.5,0.106066017177982
"18",22,0.5,0.0644917333731184,22,0.9,0.0991031208965115,22,0.6,0.146580061010065,22,0.6,0.0679210225638752,22,0.45,0.0878077677750246,22,0.55,0.0899262736572441,22,0.55,0.114731274315779
"19",23,0.55,0.0536808406515884,23,0.9,0.0437525509460387,23,0.55,0.143302876055278,23,0.65,0.0756536145055549,23,0.55,0.0747854072854935,23,0.4,0.0831092224554102,23,0.55,0.0604067843196171
"20",24,0.5,0.0581693516328638,24,0.9,0.0772023580056507,24,0.6,0.135830777072061,24,0.65,0.0827092275778864,24,0.45,0.0895339406628137,24,0.5,0.080584598720974,24,0.6,0.0782460796435952
"21",25,0.5,0.0479795874964191,25,0.9,0.0442741920494621,25,0.65,0.107708033164492,25,0.65,0.0714357139286071,25,0.45,0.0673174023047624,25,0.5,0.084900902617735,25,0.5,0.0903507902905251
"22",26,0.55,0.0495798675402237,26,0.9,0.0807869458034211,26,0.65,0.128257553383807,26,0.7,0.0755658923167896,26,0.5,0.0728431359084684,26,0.55,0.0866849797501604,26,0.5,0.0943776607950359
"23",27,0.5,0.0526927946900229,27,0.9,0.0604490002618162,27,0.6,0.106445348629698,27,0.65,0.064712866588035,27,0.45,0.061145527311522,27,0.4,0.0790569415042095,27,0.5,0.0963677056584702
"24",28,0.55,0.0476488002290226,28,0.9,0.0442165358301205,28,0.6,0.109865409311873,28,0.65,0.070862039001348,28,0.45,0.0656909896595338,28,0.55,0.0853803016999082,28,0.55,0.0941990944104831
"25",29,0.5,0.0534522483824849,29,0.9,0.0465547735337152,29,0.6,0.114379425865076,29,0.65,0.0596674457441631,29,0.45,0.0727309832077592,29,0.4,0.0828386678910229,29,0.5,0.0828386678910229
"26",30,0.5,0.0506689938599092,30,0.9,0.0542481072744215,30,0.65,0.127219078276613,30,0.65,0.0757344986496529,30,0.45,0.0708908330045686,30,0.35,0.0813721609116323,30,0.5,0.0886174995386904
