"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"75",2013-02-27,0.92,78.205,4.3593335841262,-0.083381608939051
"76",2013-03-06,0.51,87.749,4.47448046626964,-0.673344553263766
"77",2013-03-06,0.51,90.935,4.51014496557898,-0.673344553263766
"78",2013-03-09,5.3,7.998,2.07919151042463,1.66770682055808
"79",2013-03-19,1.1,87.169,4.46784876312104,0.0953101798043249
"80",2013-03-29,31,6.114,1.81058122346864,3.43398720448515
"81",2013-04-03,1.9,18.932,2.940853612044,0.641853886172395
"82",2013-04-10,15,2.469,0.903813210363042,2.70805020110221
"83",2013-04-18,35,5.447,1.69506499840154,3.55534806148941
"84",2013-04-24,2.6,65.718,4.18537286056966,0.955511445027436
"85",2013-04-24,2.6,65.645,4.18426143638607,0.955511445027436
"86",2013-05-03,4.9,25.34,3.23238417489299,1.58923520511658
"87",2013-05-09,21,15.636,2.74957594793071,3.04452243772342
"88",2013-05-10,14,43.474,3.77216305825067,2.63905732961526
"89",2013-05-20,8.2,7.432,2.00579500151154,2.10413415427021
"90",2013-05-21,31,9.312,2.23130389098908,3.43398720448515
"91",2013-05-30,13,14.735,2.69022561618966,2.56494935746154
"92",2013-06-05,4.2,47.032,3.85082822109995,1.43508452528932
"93",2013-06-12,0.26,96.574,4.57030955385209,-1.34707364796661
"94",2013-06-25,0.25,104.149,4.64582256612464,-1.38629436111989
"95",2013-07-08,0.35,70.901,4.26128453781097,-1.04982212449868
"96",2013-07-08,0.35,118.53,4.77516609309141,-1.04982212449868
"97",2013-07-16,5,6.183,1.82180359057643,1.6094379124341
"98",2013-07-31,0.44,98.512,4.59017836816885,-0.82098055206983
"99",2013-08-07,0.43,161.88,5.08685532000766,-0.843970070294529
"100",2013-08-13,14,5.058,1.62097114824777,2.63905732961526
"101",2013-08-20,0.35,113.75,4.73400305783106,-1.04982212449868
"102",2013-08-28,0.27,25.606,3.24282669902399,-1.30933331998376
"103",2013-09-04,0.6,116.25,4.75574304446747,-0.510825623765991
"104",2013-09-11,0.62,108.33,4.68518212395748,-0.478035800943
"105",2013-09-18,0.29,104.41,4.64832545630202,-1.23787435600162
"106",2013-09-23,0.84,101.26,4.61769146654176,-0.174353387144778
"107",2013-09-28,5.2,14.841,2.69739362091368,1.64865862558738
"108",2013-10-05,38,26.657,3.28305178028676,3.63758615972639
"109",2013-10-24,1.6,104.333,4.64758770697876,0.470003629245736
"110",2013-10-30,3.9,8.258,2.1111824274639,1.3609765531356
"111",2013-11-06,0.52,53.089,3.97196975047921,-0.653926467406664
"112",2013-11-13,0.15,53.101,3.97219576046228,-1.89711998488588
"113",2013-11-21,13,14.536,2.67662833109387,2.56494935746154
"114",2013-12-02,0.33,92.27,4.52471906159046,-1.10866262452161
"115",2013-12-12,0.58,80.069,4.38288876293449,-0.544727175441672
"116",2013-12-18,0.53,72.911,4.28923951926399,-0.63487827243597
"117",2014-01-09,0.77,58.347,4.06640794352908,-0.261364764134408
"118",2014-01-10,2.9,30.646,3.42250214815598,1.06471073699243
"119",2014-01-22,0.58,79.81,4.37964880988792,-0.544727175441672
"120",2014-01-28,1.1,50.511,3.92219113434377,0.0953101798043249
"121",2014-02-06,0.91,53.952,3.98809476237939,-0.0943106794712413
"122",2014-02-12,1.9,42.072,3.73938243628704,0.641853886172395
"123",2014-02-21,1.8,64.69,4.16960663005589,0.587786664902119
"124",2014-02-25,1.5,50.294,3.91788578569652,0.405465108108164
"125",2014-03-07,2.7,62.706,4.13845713684042,0.993251773010283
"126",2014-03-11,0.93,81.542,4.4011182249294,-0.0725706928348354
"127",2014-03-16,29,8.504,2.14053664103965,3.36729582998647
"128",2014-03-27,2,47.897,3.86905287197533,0.693147180559945
"129",2014-03-27,2,26.415,3.27393203061628,0.693147180559945
"130",2014-04-03,5.3,13.391,2.59458283951343,1.66770682055808
"131",2014-04-03,5.3,80.57,4.3891263717891,1.66770682055808
"132",2014-04-07,8.7,24.867,3.2135416232775,2.16332302566054
"133",2014-04-13,2.1,51.202,3.93577859378254,0.741937344729377
"134",2014-04-22,0.18,70.269,4.25233073427888,-1.71479842809193
"135",2014-04-27,0.78,24.123,3.18316574223412,-0.2484613592985
"136",2014-04-28,0.36,72.85,4.28840253264121,-1.02165124753198
"137",2014-05-08,12,6.209,1.82599985238276,2.484906649788
"138",2014-05-12,11,27.613,3.31828667632335,2.39789527279837
"139",2014-05-20,0.47,80.69,4.39061465186041,-0.755022584278033
"140",2014-05-28,0.35,51.61,3.94371545216064,-1.04982212449868
"141",2014-06-02,4.6,11.69,2.45873377548398,1.52605630349505
"142",2014-06-06,3.6,17.244,2.84746425688489,1.28093384546206
"143",2014-06-10,4.2,30.034,3.40233007325809,1.43508452528932
"144",2014-07-01,0.39,97.064,4.57537055474957,-0.941608539858445
"145",2014-07-09,0.22,100.71,4.61224509966005,-1.51412773262978
"146",2014-07-10,7,12.863,2.55435497309658,1.94591014905531
"147",2014-07-23,0.28,101.85,4.62350114267281,-1.27296567581289
"148",2014-07-29,0.24,93.122,4.53391046141572,-1.42711635564015
"149",2014-08-05,0.15,102.27,4.62761637481792,-1.89711998488588
"150",2014-08-07,6.3,13.649,2.61366625887406,1.84054963339749
"151",2014-08-12,0.11,85.675,4.45056106776067,-2.20727491318972
"152",2014-08-19,0.08,100.06,4.60577000606006,-2.52572864430826
"153",2014-08-27,0.05,104.29,4.64717548013312,-2.99573227355399
"154",2014-08-30,4.2,9.197,2.21887734392056,1.43508452528932
"155",2014-09-02,17,4.549,1.51490742858787,2.83321334405622
"156",2014-09-06,2.7,62.284,4.13170457097918,0.993251773010283
"157",2014-09-10,0.07,85.832,4.45239189733445,-2.65926003693278
"158",2014-09-17,3.2,83.732,4.42762122223227,1.16315080980568
"159",2014-09-17,3.2,19.325,2.96139959447349,1.16315080980568
"160",2014-09-24,0.05,86.301,4.45784118550776,-2.99573227355399
"161",2014-10-01,0.09,103.11,4.63579637952985,-2.40794560865187
"162",2014-10-08,0.16,76.926,4.34284392079862,-1.83258146374831
"163",2014-10-10,25,1.559,0.444044590075639,3.2188758248682
"164",2014-11-04,9.3,10.623,2.36302146179788,2.23001440015921
"165",2014-12-05,2.6,32.2,3.47196645255036,0.955511445027436
"166",2014-12-17,2.9,82.552,4.41342839781341,1.06471073699243
"167",2015-03-04,3.2,18.863,2.93720233136359,1.16315080980568
"168",2015-03-11,0.11,67.967,4.21902229326516,-2.20727491318972
"169",2015-03-18,2.3,13.421,2.59682064441567,0.832909122935104
"170",2015-03-25,7.2,7.06,1.95444505150515,1.97408102602201
"171",2015-04-13,4.7,24.175,3.18531904133936,1.54756250871601
"172",2015-04-17,3.6,5.663,1.73395378713167,1.28093384546206
"173",2015-04-24,7.3,7.339,1.99320259356293,1.98787434815435
"174",2015-05-07,0.83,61.356,4.11669296588586,-0.186329578191493
"175",2015-06-01,0.04,68.699,4.22973464308161,-3.2188758248682
