"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"235",2014-09-11,13,0.036,-3.32423634052603,2.56494935746154
"236",2014-09-18,33,0.053,-2.93746336543002,3.49650756146648
"237",2014-09-24,12,0.034,-3.38139475436598,2.484906649788
"238",2014-10-01,12,0.04,-3.2188758248682,2.484906649788
"239",2014-10-09,20,0.042,-3.17008566069877,2.99573227355399
"240",2014-10-10,293,0.589,-0.52932909533055,5.68017260901707
"241",2014-10-13,304,0.246,-1.40242374304977,5.71702770140622
"242",2014-10-23,34,0.044,-3.12356564506388,3.52636052461616
"243",2014-10-29,26,0.034,-3.38139475436598,3.25809653802148
"244",2014-11-06,38,0.03,-3.50655789731998,3.63758615972639
"245",2014-11-13,31,0.033,-3.41124771751566,3.43398720448515
"246",2014-11-19,33,0.04,-3.2188758248682,3.49650756146648
"247",2014-12-02,27,0.03,-3.50655789731998,3.29583686600433
"248",2014-12-11,24,0.03,-3.50655789731998,3.17805383034795
"249",2014-12-17,50,0.044,-3.12356564506388,3.91202300542815
"250",2015-01-08,39,0.028,-3.57555076880693,3.66356164612965
"251",2015-01-15,28,0.032,-3.44201937618241,3.3322045101752
"252",2015-01-21,24,0.032,-3.44201937618241,3.17805383034795
"253",2015-01-29,26,0.022,-3.81671282562382,3.25809653802148
"254",2015-02-04,25,0.016,-4.13516655674236,3.2188758248682
"255",2015-02-11,23,0.024,-3.72970144863419,3.13549421592915
"256",2015-02-18,22,0.022,-3.81671282562382,3.09104245335832
"257",2015-02-25,41,0.026,-3.64965874096066,3.71357206670431
"258",2015-03-06,37,0.028,-3.57555076880693,3.61091791264422
"259",2015-03-11,43,0.024,-3.72970144863419,3.76120011569356
"260",2015-03-14,180,0.134,-2.00991547903123,5.19295685089021
"261",2015-03-19,90,0.042,-3.17008566069877,4.49980967033027
"262",2015-03-26,164,0.138,-1.98050159382493,5.0998664278242
"263",2015-04-01,75,0.086,-2.45340798272863,4.31748811353631
"264",2015-04-14,40,0.04,-3.2188758248682,3.68887945411394
"265",2015-04-22,48,0.042,-3.17008566069877,3.87120101090789
"266",2015-04-29,38,0.03,-3.50655789731998,3.63758615972639
"267",2015-05-08,48,0.022,-3.81671282562382,3.87120101090789
"268",2015-05-11,178,0.082,-2.50103603171788,5.18178355029209
"269",2015-05-24,930,0.668,-0.403467105445491,6.8351845861473
"270",2015-06-01,311,0.086,-2.45340798272863,5.73979291217923
"271",2015-06-19,552,0.23,-1.46967597005894,6.31354804627709
