"","Date","concentrations.TN","Flow"
"65",2010-10-28,1.34,16
"66",2010-11-03,1.39,16
"67",2010-11-11,1.4,20
"68",2010-11-16,1.47,17
"69",2010-11-29,1.51,17
"70",2010-12-09,1.665,14
"71",2010-12-16,1.97,11
"72",2011-01-06,2.04,10
"73",2011-01-12,2.14,9.9
"74",2011-01-21,2.08,10
"75",2011-01-26,2.05,11
"76",2011-02-06,2.05,10
"77",2011-02-12,2.33,9.8
"78",2011-02-15,2.22,15
"79",2011-02-24,2.55,15
"80",2011-03-01,2.53,13
"81",2011-03-08,2.26,11
"82",2011-03-14,2.32,22
"83",2011-03-31,1.92,14
"84",2011-04-07,1.16,20
"85",2011-04-14,1.15,21
"86",2011-04-20,1.07,20
"87",2011-04-23,2.38,272
"88",2011-04-25,3.92,5300
"89",2011-04-25,3.37,5300
"90",2011-05-11,2.88,95
"91",2011-05-18,2.08,68
"92",2011-05-23,2.2,768
"93",2011-06-09,1.805,59
"94",2011-06-15,1.52,55
"95",2011-07-14,0.73,38
"96",2011-07-20,0.54,29
"97",2011-07-28,0.61,20
"98",2011-08-04,0.59,16
"99",2011-08-10,0.65,21
"100",2011-08-17,0.75,16
"101",2011-08-31,0.525,17
"102",2011-09-07,0.48,15
"103",2011-09-15,0.52,14
"104",2011-09-21,0.97,7
"105",2011-09-29,1.75,10
"106",2011-10-05,1.295,7.2
"107",2011-10-12,1.21,16
"108",2011-10-27,1.44,9.7
"109",2011-11-02,1.34,7.5
"110",2011-11-08,3.08,256
"111",2011-11-16,4.61,40
"112",2011-11-30,4.33,39
"113",2011-12-07,4.17,33
"114",2012-01-04,2.79,19
"115",2012-01-12,2.45,16
"116",2012-01-18,2.26,15
"117",2012-01-25,2.32,32
"118",2012-02-01,2.82,22
"119",2012-02-08,2.89,26
"120",2012-02-15,2.81,19
"121",2012-02-29,2.31,13
"122",2012-03-15,2.68,24
"123",2012-03-20,2.89,213
"124",2012-03-28,4.08,94
"125",2012-04-11,2.4,35
"126",2012-04-18,2.175,25
"127",2012-04-25,1.9,26
"128",2012-05-01,1.68,57
"129",2012-05-09,1.62,21
"130",2012-05-17,1.45,19
"131",2012-05-23,1.32,16
"132",2012-05-31,1.08,18
"133",2012-06-06,1.01,18
"134",2012-06-13,0.8,10
"135",2012-06-20,0.76,8.7
"136",2012-06-28,0.82,6.1
"137",2012-07-11,0.65,5.1
"138",2012-07-18,0.52,4.5
"139",2012-07-25,0.47,3.9
"140",2012-08-01,0.465,3.4
"141",2012-08-16,0.5,2.3
"142",2012-08-22,0.48,3.1
"143",2012-08-27,0.65,9.4
"144",2012-09-06,0.57,4.5
"145",2012-09-12,0.545,12
"146",2012-09-27,0.78,13
"147",2012-10-03,0.82,10
"148",2012-10-10,1.05,11
"149",2012-10-16,1.49,14
"150",2012-10-25,1.35,13
"151",2012-11-01,1.43,12
"152",2012-11-08,1.48,11
"153",2012-11-15,1.33,7.6
"154",2012-11-29,1.46,5.1
"155",2012-12-06,1.54,5.4
"156",2012-12-13,1.48,5
"157",2013-01-03,1.77,6.4
"158",2013-01-11,1.77,6.8
"159",2013-01-14,1.89,8.1
"160",2013-01-24,1.88,10
"161",2013-01-30,2.27,24
"162",2013-02-07,1.88,8.7
"163",2013-02-13,1.95,9
"164",2013-02-21,2.4,24
"165",2013-02-28,2.435,14
"166",2013-03-07,2.14,11
"167",2013-03-11,3.66,102
"168",2013-03-20,3.19,9.7
"169",2013-03-28,2.965,9.6
"170",2013-04-04,3.385,41
"171",2013-04-18,2.85,1230
"172",2013-04-25,4.5,78
"173",2013-04-29,3.73,77
"174",2013-05-09,2.9,133
"175",2013-05-21,2.78,91
"176",2013-05-31,2.55,129
"177",2013-06-07,2.12,54
"178",2013-06-13,1.83,34
"179",2013-06-26,1.2,22
"180",2013-07-10,0.93,12
"181",2013-07-17,1.03,17
"182",2013-08-01,1.42,45
"183",2013-08-08,2.73,637
"184",2013-08-15,3.35,184
"185",2013-08-21,2.61,65
"186",2013-08-29,1.58,31
"187",2013-09-05,1.35,24
"188",2013-09-12,1.2,19
"189",2013-09-19,1.07,13
"190",2013-09-25,1.075,14
"191",2013-10-03,1.1,12
"192",2013-10-21,1.27,14
"193",2013-10-30,1.7,45
"194",2013-11-07,1.92,51
"195",2013-11-14,1.5,22
"196",2013-11-21,1.6,18
"197",2013-12-03,2.44,22
"198",2013-12-13,2.45,23
"199",2013-12-20,3.36,46
"200",2014-01-08,3.2,17
"201",2014-01-11,3.98,83
"202",2014-01-23,3.29,19
"203",2014-01-29,2.81,13
"204",2014-02-06,2.51,13
"205",2014-02-13,2.33,11
"206",2014-02-20,2.14,11
"207",2014-02-26,1.99,10
"208",2014-03-06,1.83,15
"209",2014-03-13,1.91,13
"210",2014-03-16,2.91,115
"211",2014-04-03,2.83,32
"212",2014-04-08,2.63,31
"213",2014-04-15,2.16,26
"214",2014-04-24,1.88,24
"215",2014-04-29,1.81,22
"216",2014-05-08,1.59,23
"217",2014-05-13,1.74,37
"218",2014-05-15,1.82,32
"219",2014-05-21,1.79,20
"220",2014-05-29,1.34,20
"221",2014-06-03,1.45,25
"222",2014-06-16,1.74,47
"223",2014-06-19,1.34,26
"224",2014-07-02,1.75,22
"225",2014-07-07,1.46,16
"226",2014-07-22,1.03,12
"227",2014-07-31,3.19,27
"228",2014-07-31,0.94,27
"229",2014-08-06,0.72,16
"230",2014-08-13,0.99,18
"231",2014-08-21,0.665,18
"232",2014-08-28,0.67,16
"233",2014-09-02,0.98,37
"234",2014-09-11,0.81,13
"235",2014-09-18,1.285,33
"236",2014-09-24,0.85,12
"237",2014-10-01,1.04,12
"238",2014-10-09,0.84,20
"239",2014-10-10,1.905,293
"240",2014-10-13,2.37,304
"241",2014-10-23,2.68,34
"242",2014-10-29,1.57,26
"243",2014-11-06,2.16,38
"244",2014-11-13,1.7,31
"245",2014-11-19,1.47,33
"246",2014-12-02,1.65,27
"247",2014-12-11,2.31,24
"248",2014-12-17,2.77,50
"249",2015-01-08,2.88,39
"250",2015-01-15,2.48,28
"251",2015-01-21,2.13,24
"252",2015-01-29,2.24,26
"253",2015-02-04,2.16,25
"254",2015-02-11,2,23
"255",2015-02-18,1.88,22
"256",2015-02-25,2.74,41
"257",2015-03-06,2.485,37
"258",2015-03-11,2.64,43
"259",2015-03-14,2.84,180
"260",2015-03-19,3.34,90
"261",2015-03-26,3,164
"262",2015-04-01,3.27,75
"263",2015-04-14,2.19,40
"264",2015-04-22,2.1,48
"265",2015-04-29,1.73,38
"266",2015-05-08,1.76,48
"267",2015-05-11,2.18,178
"268",2015-05-24,3.24,930
"269",2015-06-01,2.71,311
"270",2015-06-19,2.21,552
