"","Date","concentrations.TSS","Flow"
"167",2013-01-22,0.7,139
"168",2013-01-30,364.9,2360
"169",2013-02-05,2,314
"170",2013-02-12,2.8,361
"171",2013-02-19,1.2,275
"172",2013-02-26,2.1,414
"173",2013-03-05,2.3,312
"174",2013-03-10,118.3,2390
"175",2013-03-19,1.9,439
"176",2013-03-26,0.9,416
"177",2013-04-05,7.1,925
"178",2013-04-11,161,1830
"179",2013-04-18,263.7,6260
"180",2013-04-25,4.6,765
"181",2013-05-03,4.5,822
"182",2013-05-10,365.9,14400
"183",2013-05-21,216.3,1680
"184",2013-05-21,18.3,1680
"185",2013-05-29,6,676
"186",2013-06-07,4.1,667
"187",2013-06-26,4.6,270
"188",2013-07-10,3.5,196
"189",2013-08-01,29,697
"190",2013-08-08,429.5,4400
"191",2013-08-15,9.5,852
"192",2013-08-21,3.2,363
"193",2013-08-29,2.7,250
"194",2013-09-05,2.8,210
"195",2013-09-12,4,183
"196",2013-09-19,3,170
"197",2013-09-20,75.3,699
"198",2013-10-03,4.7,208
"199",2013-10-06,65.8,1630
"200",2013-10-21,3,216
"201",2013-10-31,29.6,671
"202",2013-11-07,3.1,505
"203",2013-11-14,0.9,253
"204",2013-11-21,2.3,259
"205",2013-12-03,0.8,216
"206",2013-12-13,1.1,233
"207",2013-12-20,3.5,493
"208",2013-12-21,44.3,3200
"209",2014-01-08,1.35,341
"210",2014-01-11,108.2,2380
"211",2014-01-23,3.2,359
"212",2014-01-29,0.3,288
"213",2014-02-07,0.6,261
"214",2014-02-13,2.5,256
"215",2014-02-20,2.95,255
"216",2014-02-26,1.5,215
"217",2014-03-06,2.1,260
"218",2014-03-13,4.1,347
"219",2014-03-17,172.9,5980
"220",2014-03-28,4.6,565
"221",2014-03-29,51.2,1240
"222",2014-04-03,5.6,588
"223",2014-04-04,81.1,1250
"224",2014-04-08,22.3,1270
"225",2014-04-15,2.5,598
"226",2014-04-24,6,397
"227",2014-04-29,8.05,376
"228",2014-05-09,74.3,1010
"229",2014-05-13,139.1,1480
"230",2014-05-15,14.9,1000
"231",2014-05-21,10.1,399
"232",2014-05-29,8.9,315
"233",2014-06-03,16.4,514
"234",2014-06-16,19.1,415
"235",2014-07-02,9.55,262
"236",2014-07-07,5.9,200
"237",2014-07-22,6.1,165
"238",2014-07-31,16.7,252
"239",2014-08-06,5,166
"240",2014-08-13,5.1,195
"241",2014-08-21,7.4,160
"242",2014-08-28,9.3,134
"243",2014-09-03,37.3,604
"244",2014-09-11,9.3,163
"245",2014-09-18,18.3,324
"246",2014-09-24,5.1,166
"247",2014-10-01,6.3,140
"248",2014-10-09,4.15,141
"249",2014-10-10,174.3,1360
"250",2014-10-13,285.1,3230
"251",2014-10-23,4.5,328
"252",2014-10-29,2.3,264
"253",2014-11-06,4.8,430
"254",2014-11-13,1.7,221
"255",2014-11-19,2.88,199
"256",2014-12-02,0.7,219
"257",2014-12-11,2.1,290
"258",2014-12-17,3.2,568
"259",2015-01-05,11.7,658
"260",2015-01-08,1.1,424
"261",2015-01-15,1.1,305
"262",2015-01-21,1.4,265
"263",2015-01-29,2.3,238
"264",2015-02-04,0.9,262
"265",2015-02-11,1.3,230
"266",2015-02-18,0.7,230
"267",2015-02-25,2.8,375
"268",2015-03-05,10.4,815
"269",2015-03-11,20.8,1140
"270",2015-03-14,240.9,4350
"271",2015-03-19,17.9,1330
"272",2015-03-26,341.1,2560
"273",2015-04-01,10.3,678
"274",2015-04-14,8.1,519
"275",2015-04-22,4.5,486
"276",2015-04-29,5.8,353
"277",2015-05-08,333.6,1790
"278",2015-05-11,172.5,7270
"279",2015-05-17,269.8,2610
"280",2015-05-24,347.8,8380
"281",2015-06-01,14.6,2210
"282",2015-06-20,199.5,6800
