"","Date","concentrations.SRP","Flow"
"137",2012-06-13,0.044,6.747935311
"138",2012-06-20,0.043,6.674627452
"139",2012-06-28,0.009,6.143451134
"140",2012-07-11,0.029,6.51712139
"141",2012-07-18,0.019,6.389271902
"142",2012-07-25,0.029,4.305025311
"143",2012-08-16,0.021,NA
"144",2012-08-30,0.036,NA
"145",2012-09-06,0.03,NA
"146",2012-09-12,0.018,NA
"147",2012-09-27,0.025,NA
"148",2012-10-03,0.023,NA
"149",2012-10-10,0.02,NA
"150",2012-10-16,0.182,NA
"151",2012-10-25,0.057,NA
"152",2012-11-01,0.0405,NA
"153",2012-11-08,0.023,NA
"154",2012-11-15,0.038,NA
"155",2012-11-29,0.009,NA
"156",2012-12-06,0.029,NA
"157",2012-12-13,0.035,NA
"158",2013-01-04,0.023,NA
"159",2013-01-11,0.003,2.522064853
"160",2013-01-14,0.0205,0.01
"161",2013-01-24,0.012,1.008997279
"162",2013-01-30,0.222,6.375956161
"163",2013-02-07,0.04,2.881091161
"164",2013-02-13,0.04,3.270889709
"165",2013-02-21,0.159,4.124727473
"166",2013-02-26,0.037,4.205942856
"167",2013-02-28,0.026,2.982428121
"168",2013-03-07,0.021,2.641730018
"169",2013-03-10,0.389,262.0234585
"170",2013-03-20,0.027,3.096175127
"171",2013-03-28,0.013,4.309539908
"172",2013-04-04,0.056,NA
"173",2013-04-10,0.024,6.709076195
"174",2013-04-18,0.342,78.04960802
"175",2013-04-18,0.38,78.04960802
"176",2013-04-25,0.038,4.323271327
"177",2013-04-29,0.074,6.429867359
"178",2013-05-10,0.324,948.5657743
"179",2013-05-21,0.302,563.139389
"180",2013-05-31,0.149,49.40611997
"181",2013-06-07,0.054,7.089095657
"182",2013-06-13,0.042,6.920844807
"183",2013-06-26,0.035,6.536712427
"184",2013-07-10,0.029,NA
"185",2013-07-17,0.028,4.309671749
"186",2013-08-01,0.072,4.352896715
"187",2013-08-09,0.064,4.289330663
"188",2013-08-15,0.0655,4.138366121
"189",2013-08-21,0.052,4.28916644
"190",2013-08-29,0.044,4.039496814
"191",2013-09-05,0.061,1.9086868
"192",2013-09-12,0.063,0.946201241
"193",2013-09-19,0.069,1.624231667
"194",2013-09-25,0.118,3.710572011
"195",2013-10-03,0.066,4.33275
"196",2013-10-21,0.119,3.61997759
"197",2013-10-30,0.078,4.239079996
"198",2013-11-07,0.189,6.600279921
"199",2013-11-14,0.047,3.47976869
"200",2013-11-21,0.086,6.335429827
"201",2013-12-03,0.041,4.260103984
"202",2013-12-13,0.029,4.324777921
"203",2013-12-20,0.045,6.757061347
"204",2013-12-21,0.473,313.754179
"205",2014-01-07,0.04,3.603049933
"206",2014-01-10,0.535,54.51181592
"207",2014-01-23,0.025,3.463601015
"208",2014-01-29,0.024,2.864129479
"209",2014-02-07,0.022,2.287202523
"210",2014-02-13,0.017,4.360222987
"211",2014-02-20,0.013,4.362300614
"212",2014-02-26,0.009,1.719606369
"213",2014-03-06,0.099,6.76424652
"214",2014-03-13,0.024,6.477161821
"215",2014-03-16,0.562,245.827232
"216",2014-03-28,0.0175,8.199085946
"217",2014-04-03,0.024,29.62093303
"218",2014-04-08,0.083,23.69074073
"219",2014-04-15,0.043,6.356069619
"220",2014-04-24,0.019,6.526520395
"221",2014-04-29,0.044,4.250322806
"222",2014-05-08,0.16,6.21016468
"223",2014-05-13,0.184,26.2777816
"224",2014-05-15,0.097,7.413093655
"225",2014-05-21,0.081,6.019160683
"226",2014-05-29,0.077,4.279784458
"227",2014-06-03,0.263,6.182908084
"228",2014-06-16,0.1,4.581762206
"229",2014-06-19,0.115,4.326364255
"230",2014-07-02,0.121,4.295980694
"231",2014-07-07,0.092,4.320012671
"232",2014-07-22,0.06,4.359600884
"233",2014-07-31,0.094,4.29804371
"234",2014-08-06,0.06,4.326457886
"235",2014-08-13,0.203,3.355067749
"236",2014-08-21,0.108,4.323565199
"237",2014-08-28,0.098,4.112975642
"238",2014-09-02,0.235,4.330779154
"239",2014-09-11,0.118,3.154179181
"240",2014-09-18,0.107,3.995448028
"241",2014-09-24,0.081,1.691106599
"242",2014-10-01,0.054,NA
"243",2014-10-09,0.046,4.113033368
"244",2014-10-10,0.896,5.025506648
"245",2014-10-13,0.363,193.5731912
"246",2014-10-23,0.073,4.220535792
"247",2014-10-29,0.058,4.258955313
"248",2014-11-06,0.102,4.332117075
"249",2014-11-13,0.035,1.958322303
"250",2014-11-19,0.022,3.176071957
"251",2014-12-03,0.03,3.765171313
"252",2014-12-11,0.036,4.359179642
"253",2014-12-17,0.077,4.787857443
"254",2015-01-08,0.04,3.098055909
"255",2015-01-15,0.021,4.113379598
"256",2015-01-21,0.0205,3.826690147
"257",2015-01-29,0.012,3.984721663
"258",2015-02-04,0.012,3.851622922
"259",2015-02-11,0.018,3.322358775
"260",2015-02-18,0.007,2.062175856
"261",2015-02-25,0.015,3.993627861
"262",2015-03-05,0.123,6.731606399
"263",2015-03-11,0.097,12.83240968
"264",2015-03-14,0.3915,284.5401368
"265",2015-03-19,0.096,22.44010527
"266",2015-03-26,0.333,158.3756792
"267",2015-04-01,0.018,6.044791588
"268",2015-04-14,0.274,8.656045122
"269",2015-04-22,0.058,6.36171928
"270",2015-04-29,0.039,4.245436737
"271",2015-05-08,0.294,294.0624295
"272",2015-05-11,0.376,307.5017408
"273",2015-05-24,0.354,1822.075868
"274",2015-06-01,0.117,84.73221636
"275",2015-06-19,0.355,793.1567129
