"","Date","concentrations.SRP","Flow"
"212",2014-02-20,0.039,92
"213",2014-02-26,0.03,84
"214",2014-03-06,0.03,99
"215",2014-03-13,0.029,93
"216",2014-03-16,0.093,598
"217",2014-03-28,0.039,181
"218",2014-04-03,0.041,164
"219",2014-04-08,0.039,167
"220",2014-04-15,0.036,139
"221",2014-04-24,0.025,122
"222",2014-04-29,0.047,118
"223",2014-05-08,0.118,293
"224",2014-05-13,0.0935,429
"225",2014-05-15,0.059,214
"226",2014-05-21,0.051,134
"227",2014-05-29,0.049,128
"228",2014-06-03,0.06,176
"229",2014-06-16,0.057,146
"230",2014-07-02,0.067,118
"231",2014-07-07,0.068,94
"232",2014-07-22,0.061,84
"233",2014-07-31,0.077,163
"234",2014-08-06,0.066,89
"235",2014-08-13,0.129,91
"236",2014-08-21,0.128,82
"237",2014-08-28,0.114,73
"238",2014-09-02,0.142,253
"239",2014-09-06,0.138,127
"240",2014-09-11,0.1,108
"241",2014-09-17,0.101,140
"242",2014-09-24,0.048,119
"243",2014-10-01,0.094,104
"244",2014-10-09,0.116,110
"245",2014-10-10,0.182,1500
"246",2014-10-13,0.196,1470
"247",2014-10-23,0.077,132
"248",2014-10-29,0.085,114
"249",2014-11-06,0.063,133
"250",2014-11-13,0.054,104
"251",2014-11-19,0.065,96
"252",2014-12-02,0.067,104
"253",2014-12-11,0.084,114
"254",2014-12-17,0.08,154
"255",2015-01-08,0.054,128
"256",2015-01-15,0.047,115
"257",2015-01-21,0.023,109
"258",2015-01-29,0.046,99
"259",2015-02-04,0.037,106
"260",2015-02-11,0.037,96
"261",2015-02-18,0.029,93
"262",2015-02-25,0.025,123
"263",2015-03-06,0.024,154
"264",2015-03-11,0.032,167
"265",2015-03-14,0.066,434
"266",2015-03-19,0.04,219
"267",2015-03-26,0.069,666
"268",2015-04-01,0.035,197
"269",2015-04-14,0.04,162
"270",2015-04-22,0.0465,161
"271",2015-04-29,0.074,146
"272",2015-05-08,0.08,492
"273",2015-05-24,0.206,1270
"274",2015-06-01,0.054,355
"275",2015-06-19,0.213,3080
