"","NO3test5to30stats.X.5.30.","NO3test5to30stats.NO3test5to30modes","NO3test5to30stats.NO3test5to30stdevs","TNtest5to30stats.X.5.30.","TNtest5to30stats.TNtest5to30modes","TNtest5to30stats.TNtest5to30stdevs","SRPtest5to30stats.X.5.30.","SRPtest5to30stats.SRPtest5to30modes","SRPtest5to30stats.SRPtest5to30stdevs","TPtest5to30stats.X.5.30.","TPtest5to30stats.TPtest5to30modes","TPtest5to30stats.TPtest5to30stdevs","TSStest5to30stats.X.5.30.","TSStest5to30stats.TSStest5to30modes","TSStest5to30stats.TSStest5to30stdevs","Cltest5to30stats.X.5.30.","Cltest5to30stats.Cltest5to30modes","Cltest5to30stats.Cltest5to30stdevs","SO4test5to30stats.X.5.30.","SO4test5to30stats.SO4test5to30modes","SO4test5to30stats.SO4test5to30stdevs"
"15",19,0.55,0.0771693076346829,19,0.9,0.133282728492051,19,0.6,0.0851169663415213,19,0.35,0.0818223561087291,19,0.9,0.0591176619901673,19,0.55,0.0795138288575757,19,0.55,0.0517549169506766
"16",20,0.55,0.0793403929860678,20,0.9,0.161438052818904,20,0.75,0.0996114901986304,20,0.35,0.0879239003053092,20,0.9,0.0494871659305393,20,0.55,0.105583896422103,20,0.6,0.0632132768281074
"17",21,0.5,0.066432411563351,21,0.9,0.129240323523619,21,0.75,0.0764252335719729,21,0.35,0.0987730856507966,21,0.9,0.0621797919794868,21,0.55,0.121894065750988,21,0.55,0.0564330920431534
"18",22,0.5,0.0697005255741026,22,0.9,0.130634245596049,22,0.65,0.0659003576838331,22,0.4,0.0942207568448066,22,0.9,0.0298977850520805,22,0.55,0.10692358514951,22,0.55,0.0530306034093446
"19",23,0.5,0.0725342987130635,23,0.9,0.149024035864374,23,0.7,0.0788954358370518,23,0.35,0.0775649826314184,23,0.9,0.040607629724434,23,0.6,0.117755367311271,23,0.6,0.058562717122199
"20",24,0.6,0.0760034907898637,24,0.9,0.175746222417091,24,0.75,0.0898354504817853,24,0.4,0.0985869552988733,24,0.9,0.0545482374058194,24,0.55,0.0809635846588843,24,0.55,0.0606175700265061
"21",25,0.55,0.0640790328343023,25,0.9,0.20365036063743,25,0.65,0.0875051018920774,25,0.45,0.0861240206839852,25,0.9,0.0506689938599091,25,0.6,0.0802356224007817,25,0.6,0.0367562295150532
"22",26,0.55,0.0591090310445063,26,0.9,0.164444023104198,26,0.75,0.104764069241709,26,0.45,0.0816975507339013,26,0.9,0.0290144228736998,26,0.6,0.11023629536739,26,0.6,0.0569998209807429
"23",27,0.55,0.0837635155101089,27,0.9,0.182107839771171,27,0.75,0.0796420563700934,27,0.4,0.0914508901330241,27,0.9,0.0642380775883346,27,0.55,0.115899322954125,27,0.6,0.0537283416259757
"24",28,0.55,0.0656909896595338,28,0.9,0.139474231399531,28,0.65,0.0762648446573665,28,0.4,0.0935468888213994,28,0.9,0.0702473763036814,28,0.6,0.0960654538768825,28,0.6,0.0487496729450045
"25",29,0.55,0.0752139804633611,29,0.9,0.195875845725744,29,0.75,0.081597568991399,29,0.4,0.0794689003475509,29,0.9,0.0441356905879297,29,0.55,0.104241673675226,29,0.6,0.0493219328618059
"26",30,0.55,0.0702836817360001,30,0.9,0.172614942479922,30,0.65,0.0766385633200095,30,0.4,0.0875051018920775,30,0.9,0.0442741920494621,30,0.6,0.101297702292776,30,0.6,0.0543608502584013
