"","Date","concentrations.SRP","Flow"
"101",2011-08-04,0.005,2.1
"102",2011-08-10,0.067,14
"103",2011-08-17,0.038,7.3
"104",2011-08-31,0.01,3.1
"105",2011-09-07,0.006,2
"106",2011-09-15,0.008,1.6
"107",2011-09-21,0.003,3.2
"108",2011-09-29,0.012,4.4
"109",2011-10-05,0.012,3.7
"110",2011-10-13,0.014,7.1
"111",2011-10-27,0.022,9.1
"112",2011-11-02,0.016,8.7
"113",2011-11-08,0.208,750
"114",2011-11-16,0.034,18
"115",2011-11-30,0.041,25
"116",2011-12-07,0.041,54
"117",2011-12-15,0.081,319
"118",2012-01-04,0.024,19
"119",2012-01-11,0.039,67
"120",2012-01-18,0.015,21
"121",2012-01-25,0.212,416
"122",2012-02-01,0.028,37
"123",2012-02-08,0.035,49
"124",2012-02-15,0.029,35
"125",2012-02-29,0.023,33
"126",2012-03-12,0.046,82
"127",2012-03-20,0.176,751
"128",2012-03-28,0.035,54
"129",2012-04-11,0.0305,22
"130",2012-04-18,0.036,21
"131",2012-04-25,0.036,14
"132",2012-05-02,0.04,17
"133",2012-05-09,0.041,7.7
"134",2012-05-17,0.031,6
"135",2012-05-23,0.024,4.7
"136",2012-05-31,0.007,5.1
"137",2012-06-04,0.304,84
"138",2012-06-13,0.031,0.63
"139",2012-06-20,0.004,0.51
"140",2012-06-28,0.006,0.45
"141",2012-07-11,0.005,0.6
"142",2012-07-18,0.001,0.67
"143",2012-07-25,0.005,0.58
"144",2012-08-01,0.002,0.25
"145",2012-08-16,0.001,0.15
"146",2012-08-22,0.002,0.2
"147",2012-08-30,0.002,0.47
"148",2012-09-06,0.004,0.62
"149",2012-09-12,0.005,0.55
"150",2012-09-27,0.007,1.1
"151",2012-10-03,0.009,1.7
"152",2012-10-10,0.018,1.9
"153",2012-10-16,0.031,4.5
"154",2012-10-25,0.015,2.7
"155",2012-11-01,0.016,2.7
"156",2012-11-08,0.012,3.4
"157",2012-11-15,0.012,5.1
"158",2012-11-29,0.009,4.9
"159",2012-12-06,0.012,5.1
"160",2012-12-13,0.013,4.8
"161",2013-01-03,0.016,6.2
"162",2013-01-11,0.003,5.2
"163",2013-01-14,0.014,6.3
"164",2013-01-24,0.0115,5.7
"165",2013-01-30,0.187,143
"166",2013-02-07,0.033,11
"167",2013-02-13,0.032,28
"168",2013-02-21,0.02,24
"169",2013-02-28,0.024,30
"170",2013-03-07,0.02,14
"171",2013-03-10,0.109,356
"172",2013-03-20,0.024,26
"173",2013-03-28,0.015,26
"174",2013-04-04,0.035,105
"175",2013-04-18,0.239,972
"176",2013-04-25,0.0375,31
"177",2013-04-29,0.043,62
"178",2013-05-09,0.015,87
"179",2013-05-21,0.065,643
"180",2013-05-21,0.231,643
"181",2013-05-31,0.041,34
"182",2013-06-07,0.035,24
"183",2013-06-13,0.031,12
"184",2013-06-26,0.019,4.9
"185",2013-07-10,0.01,4.2
"186",2013-07-17,0.003,6.3
"187",2013-08-01,0.0055,9.3
"188",2013-08-09,0.005,12
"189",2013-08-15,0.006,12
"190",2013-08-21,0.008,8.4
"191",2013-08-29,0.003,5.2
"192",2013-09-05,0.01,5.7
"193",2013-09-12,0.005,4.5
"194",2013-09-19,0.013,4.7
"195",2013-09-25,0.013,7.5
"196",2013-10-03,0.009,7.6
"197",2013-10-21,0.019,2.3
"198",2013-10-30,0.015,3.9
"199",2013-11-07,0.019,12
"200",2013-11-14,0.017,7.9
"201",2013-11-21,0.015,19
"202",2013-12-03,0.013,3.3
"203",2013-12-20,0.021,3.8
"204",2013-12-21,0.123,183
"205",2014-01-08,0.025,1.9
"206",2014-01-10,0.127,70
"207",2014-01-23,0.021,1.2
"208",2014-01-29,0.013,0.7
"209",2014-02-07,0.013,0.95
"210",2014-02-13,0.012,0.79
"211",2014-02-20,0.016,0.76
"212",2014-02-26,0.011,0.42
"213",2014-03-06,0.011,2.1
"214",2014-03-13,0.031,1.7
"215",2014-03-16,0.154,431
"216",2014-03-28,0.022,81
"217",2014-04-03,0.022,40
"218",2014-04-08,0.025,83
"219",2014-04-15,0.024,44
"220",2014-04-24,0.016,24
"221",2014-04-29,0.026,24
"222",2014-05-08,0.028,32
"223",2014-05-12,0.207,87
"224",2014-05-15,0.054,99
"225",2014-05-21,0.026,20
"226",2014-05-29,0.025,13
"227",2014-06-03,0.028,22
"228",2014-06-16,0.02,6.8
"229",2014-06-19,0.021,5.2
"230",2014-07-02,0.035,2.9
"231",2014-07-07,0.1185,1.8
"232",2014-07-22,0.008,2.7
"233",2014-07-31,0.016,3
"234",2014-08-06,0.012,1.2
"235",2014-08-13,0.014,1.1
"236",2014-08-21,0.019,0.29
"237",2014-08-28,0.039,0.31
"238",2014-09-03,0.021,3.1
"239",2014-09-11,0.022,0.95
"240",2014-09-18,0.018,1.2
"241",2014-09-24,0.012,0.44
"242",2014-10-01,0.012,0.22
"243",2014-10-09,0.009,0.26
"244",2014-10-10,0.104,24
"245",2014-10-13,0.279,350
"246",2014-10-23,0.037,6.5
"247",2014-10-29,0.028,5.2
"248",2014-11-06,0.034,15
"249",2014-11-13,0.025,5.3
"250",2014-11-19,0.018,4.2
"251",2014-12-03,0.02,6.4
"252",2014-12-11,0.024,18
"253",2014-12-17,0.032,49
"254",2015-01-08,0.023,29
"255",2015-01-15,0.017,19
"256",2015-01-21,0.006,14
"257",2015-01-29,0.011,10
"258",2015-02-04,0.009,12
"259",2015-02-11,0.012,8.6
"260",2015-02-18,0.011,9.4
"261",2015-02-25,0.01,15
"262",2015-03-05,0.017,69
"263",2015-03-11,0.02,74
"264",2015-03-14,0.117,497
"265",2015-03-19,0.037,94
"266",2015-03-26,0.081,203
"267",2015-04-01,0.017,35
"268",2015-04-14,0.028,54
"269",2015-04-22,0.022,31
"270",2015-04-29,0.022,19
"271",2015-05-08,0.086,247
"272",2015-05-11,0.143,765
"273",2015-05-24,0.193,1630
"274",2015-06-01,0.045,121
"275",2015-06-19,0.109,1300
