"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"29",2009-12-29,25,0.025,-3.68887945411394,3.2188758248682
"30",2010-01-05,22,0.019,-3.9633162998157,3.09104245335832
"31",2010-01-12,22,0.017,-4.07454193492592,3.09104245335832
"32",2010-01-26,70,0.03,-3.50655789731998,4.24849524204936
"33",2010-02-03,134,0.033,-3.41124771751566,4.89783979995091
"34",2010-02-10,85,0.032,-3.44201937618241,4.44265125649032
"35",2010-02-16,63,0.0275,-3.59356927430961,4.14313472639153
"36",2010-02-23,71,0.031,-3.47376807449699,4.26267987704132
"37",2010-03-02,42,0.025,-3.68887945411394,3.73766961828337
"38",2010-03-08,37,0.027,-3.61191841297781,3.61091791264422
"39",2010-03-16,34,0.031,-3.47376807449699,3.52636052461616
"40",2010-03-22,273,0.045,-3.10109278921182,5.60947179518496
"41",2010-03-30,83,0.04,-3.2188758248682,4.4188406077966
"42",2010-04-07,52,0.037,-3.29683736633791,3.95124371858143
"43",2010-04-13,30,0.029,-3.54045944899566,3.40119738166216
"44",2010-04-20,24,0.028,-3.57555076880693,3.17805383034795
"45",2010-04-27,30,0.029,-3.54045944899566,3.40119738166216
"46",2010-05-04,28,0.032,-3.44201937618241,3.3322045101752
"47",2010-05-11,67,0.06,-2.81341071676004,4.20469261939097
"48",2010-05-13,142,0.098,-2.32278780031156,4.95582705760126
"49",2010-05-14,412,0.199,-1.61445045425764,6.02102334934953
"50",2010-05-18,83,0.049,-3.01593498087151,4.4188406077966
"51",2010-05-25,34,0.048,-3.03655426807425,3.52636052461616
"52",2010-06-01,17,0.047,-3.05760767727208,2.83321334405622
"53",2010-06-08,17,0.06,-2.81341071676004,2.83321334405622
"54",2010-06-15,10,0.051,-2.97592964625781,2.30258509299405
"55",2010-06-23,4.6,0.038,-3.27016911925575,1.52605630349505
"56",2010-08-04,1.6,0.015,-4.19970507787993,0.470003629245736
"57",2010-08-09,1.2,0.012,-4.42284862919414,0.182321556793955
"58",2010-08-18,0.58,0.0095,-4.65646348037564,-0.544727175441672
"59",2010-08-25,0.26,0.005,-5.29831736654804,-1.34707364796661
"60",2010-09-02,0.38,0.006,-5.11599580975408,-0.967584026261706
"61",2010-09-08,0.82,0.024,-3.72970144863419,-0.198450938723838
"62",2010-09-15,41,0.1,-2.30258509299405,3.71357206670431
"63",2010-09-23,6.1,0.04,-3.2188758248682,1.80828877117927
"64",2010-09-30,5,0.032,-3.44201937618241,1.6094379124341
"65",2010-10-07,3.9,0.024,-3.72970144863419,1.3609765531356
"66",2010-10-13,3.9,0.026,-3.64965874096066,1.3609765531356
"67",2010-10-21,5.6,0.024,-3.72970144863419,1.7227665977411
"68",2010-10-28,6.1,0.04,-3.2188758248682,1.80828877117927
"69",2010-11-03,14,0.068,-2.68824757380603,2.63905732961526
"70",2010-11-11,6.7,0.034,-3.38139475436598,1.90210752639692
"71",2010-11-16,7.3,0.029,-3.54045944899566,1.98787434815435
"72",2010-11-29,17,0.052,-2.95651156040071,2.83321334405622
"73",2010-12-09,5.7,0.029,-3.54045944899566,1.7404661748405
"74",2010-12-16,4,0.02,-3.91202300542815,1.38629436111989
"75",2011-01-06,8.8,0.033,-3.41124771751566,2.17475172148416
"76",2011-01-12,5.5,0.035,-3.35240721749272,1.70474809223843
"77",2011-01-21,4.7,0.0255,-3.66907682681776,1.54756250871601
"78",2011-01-26,5,0.024,-3.72970144863419,1.6094379124341
"79",2011-02-06,9.8,0.028,-3.57555076880693,2.28238238567653
"80",2011-02-12,19,0.028,-3.57555076880693,2.94443897916644
"81",2011-02-14,131,0.05,-2.99573227355399,4.87519732320115
"82",2011-02-24,75,0.053,-2.93746336543002,4.31748811353631
"83",2011-02-28,113,0.093,-2.37515578582888,4.72738781871234
"84",2011-03-04,39,0.049,-3.01593498087151,3.66356164612965
"85",2011-03-14,115,0.096,-2.3434070875143,4.74493212836325
"86",2011-03-31,22,0.026,-3.64965874096066,3.09104245335832
"87",2011-04-07,14,0.031,-3.47376807449699,2.63905732961526
"88",2011-04-11,86,0.067,-2.70306265959117,4.45434729625351
"89",2011-04-20,21,0.042,-3.17008566069877,3.04452243772342
"90",2011-04-23,263,0.148,-1.91054300521802,5.57215403217776
"91",2011-04-25,4860,0.183,-1.69826912614072,8.48879371689454
"92",2011-04-25,4860,0.164,-1.80788885115794,8.48879371689454
"93",2011-05-11,27,0.0435,-3.1349943408875,3.29583686600433
"94",2011-05-18,17,0.032,-3.44201937618241,2.83321334405622
"95",2011-05-23,2460,0.181,-1.70925824771631,7.80791662892641
"96",2011-06-09,16,0.033,-3.41124771751566,2.77258872223978
"97",2011-06-16,14,0.031,-3.47376807449699,2.63905732961526
"98",2011-07-14,2.4,0.003,-5.80914299031403,0.8754687373539
"99",2011-07-20,2.3,0.002,-6.21460809842219,0.832909122935104
"100",2011-07-28,2,0.02,-3.91202300542815,0.693147180559945
"101",2011-08-04,2.1,0.005,-5.29831736654804,0.741937344729377
"102",2011-08-10,14,0.067,-2.70306265959117,2.63905732961526
"103",2011-08-17,7.3,0.038,-3.27016911925575,1.98787434815435
"104",2011-08-31,3.1,0.01,-4.60517018598809,1.1314021114911
"105",2011-09-07,2,0.006,-5.11599580975408,0.693147180559945
"106",2011-09-15,1.6,0.008,-4.8283137373023,0.470003629245736
"107",2011-09-21,3.2,0.003,-5.80914299031403,1.16315080980568
"108",2011-09-29,4.4,0.012,-4.42284862919414,1.48160454092422
"109",2011-10-05,3.7,0.012,-4.42284862919414,1.30833281965018
"110",2011-10-13,7.1,0.014,-4.26869794936688,1.96009478404727
"111",2011-10-27,9.1,0.022,-3.81671282562382,2.2082744135228
"112",2011-11-02,8.7,0.016,-4.13516655674236,2.16332302566054
"113",2011-11-08,750,0.208,-1.57021719928082,6.62007320653036
"114",2011-11-16,18,0.034,-3.38139475436598,2.89037175789616
"115",2011-11-30,25,0.041,-3.19418321227783,3.2188758248682
"116",2011-12-07,54,0.041,-3.19418321227783,3.98898404656427
"117",2011-12-15,319,0.081,-2.5133061243097,5.76519110278484
"118",2012-01-04,19,0.024,-3.72970144863419,2.94443897916644
"119",2012-01-11,67,0.039,-3.24419363285249,4.20469261939097
"120",2012-01-18,21,0.015,-4.19970507787993,3.04452243772342
"121",2012-01-25,416,0.212,-1.55116900431012,6.03068526026126
"122",2012-02-01,37,0.028,-3.57555076880693,3.61091791264422
"123",2012-02-08,49,0.035,-3.35240721749272,3.89182029811063
"124",2012-02-15,35,0.029,-3.54045944899566,3.55534806148941
"125",2012-02-29,33,0.023,-3.77226106305299,3.49650756146648
"126",2012-03-12,82,0.046,-3.07911388249304,4.40671924726425
"127",2012-03-20,751,0.176,-1.73727128394399,6.62140565176413
"128",2012-03-28,54,0.035,-3.35240721749272,3.98898404656427
"129",2012-04-11,22,0.0305,-3.49002859536877,3.09104245335832
"130",2012-04-18,21,0.036,-3.32423634052603,3.04452243772342
"131",2012-04-25,14,0.036,-3.32423634052603,2.63905732961526
"132",2012-05-02,17,0.04,-3.2188758248682,2.83321334405622
"133",2012-05-09,7.7,0.041,-3.19418321227783,2.04122032885964
"134",2012-05-17,6,0.031,-3.47376807449699,1.79175946922805
"135",2012-05-23,4.7,0.024,-3.72970144863419,1.54756250871601
"136",2012-05-31,5.1,0.007,-4.96184512992682,1.62924053973028
"137",2012-06-04,84,0.304,-1.19072757757592,4.43081679884331
"138",2012-06-13,0.63,0.031,-3.47376807449699,-0.462035459596559
"139",2012-06-20,0.51,0.004,-5.52146091786225,-0.673344553263766
"140",2012-06-28,0.45,0.006,-5.11599580975408,-0.798507696217772
"141",2012-07-11,0.6,0.005,-5.29831736654804,-0.510825623765991
"142",2012-07-18,0.67,0.001,-6.90775527898214,-0.400477566597125
"143",2012-07-25,0.58,0.005,-5.29831736654804,-0.544727175441672
"144",2012-08-01,0.25,0.002,-6.21460809842219,-1.38629436111989
"145",2012-08-16,0.15,0.001,-6.90775527898214,-1.89711998488588
"146",2012-08-22,0.2,0.002,-6.21460809842219,-1.6094379124341
"147",2012-08-30,0.47,0.002,-6.21460809842219,-0.755022584278033
"148",2012-09-06,0.62,0.004,-5.52146091786225,-0.478035800943
"149",2012-09-12,0.55,0.005,-5.29831736654804,-0.59783700075562
"150",2012-09-27,1.1,0.007,-4.96184512992682,0.0953101798043249
"151",2012-10-03,1.7,0.009,-4.71053070164592,0.53062825106217
"152",2012-10-10,1.9,0.018,-4.01738352108597,0.641853886172395
"153",2012-10-16,4.5,0.031,-3.47376807449699,1.50407739677627
"154",2012-10-25,2.7,0.015,-4.19970507787993,0.993251773010283
"155",2012-11-01,2.7,0.016,-4.13516655674236,0.993251773010283
"156",2012-11-08,3.4,0.012,-4.42284862919414,1.22377543162212
"157",2012-11-15,5.1,0.012,-4.42284862919414,1.62924053973028
"158",2012-11-29,4.9,0.009,-4.71053070164592,1.58923520511658
"159",2012-12-06,5.1,0.012,-4.42284862919414,1.62924053973028
"160",2012-12-13,4.8,0.013,-4.3428059215206,1.56861591791385
"161",2013-01-03,6.2,0.016,-4.13516655674236,1.82454929205105
"162",2013-01-11,5.2,0.003,-5.80914299031403,1.64865862558738
"163",2013-01-14,6.3,0.014,-4.26869794936688,1.84054963339749
"164",2013-01-24,5.7,0.0115,-4.46540824361293,1.7404661748405
"165",2013-01-30,143,0.187,-1.67664666212755,4.96284463025991
"166",2013-02-07,11,0.033,-3.41124771751566,2.39789527279837
"167",2013-02-13,28,0.032,-3.44201937618241,3.3322045101752
"168",2013-02-21,24,0.02,-3.91202300542815,3.17805383034795
"169",2013-02-28,30,0.024,-3.72970144863419,3.40119738166216
"170",2013-03-07,14,0.02,-3.91202300542815,2.63905732961526
"171",2013-03-10,356,0.109,-2.21640739675299,5.87493073085203
"172",2013-03-20,26,0.024,-3.72970144863419,3.25809653802148
"173",2013-03-28,26,0.015,-4.19970507787993,3.25809653802148
"174",2013-04-04,105,0.035,-3.35240721749272,4.65396035015752
"175",2013-04-18,972,0.239,-1.43129172705063,6.87935580446044
"176",2013-04-25,31,0.0375,-3.28341434600577,3.43398720448515
"177",2013-04-29,62,0.043,-3.14655516328857,4.12713438504509
"178",2013-05-09,87,0.015,-4.19970507787993,4.46590811865458
"179",2013-05-21,643,0.065,-2.7333680090865,6.46614472423762
"180",2013-05-21,643,0.231,-1.46533756846034,6.46614472423762
"181",2013-05-31,34,0.041,-3.19418321227783,3.52636052461616
"182",2013-06-07,24,0.035,-3.35240721749272,3.17805383034795
"183",2013-06-13,12,0.031,-3.47376807449699,2.484906649788
"184",2013-06-26,4.9,0.019,-3.9633162998157,1.58923520511658
"185",2013-07-10,4.2,0.01,-4.60517018598809,1.43508452528932
"186",2013-07-17,6.3,0.003,-5.80914299031403,1.84054963339749
"187",2013-08-01,9.3,0.0055,-5.20300718674371,2.23001440015921
"188",2013-08-09,12,0.005,-5.29831736654804,2.484906649788
"189",2013-08-15,12,0.006,-5.11599580975408,2.484906649788
"190",2013-08-21,8.4,0.008,-4.8283137373023,2.12823170584927
"191",2013-08-29,5.2,0.003,-5.80914299031403,1.64865862558738
"192",2013-09-05,5.7,0.01,-4.60517018598809,1.7404661748405
"193",2013-09-12,4.5,0.005,-5.29831736654804,1.50407739677627
"194",2013-09-19,4.7,0.013,-4.3428059215206,1.54756250871601
"195",2013-09-25,7.5,0.013,-4.3428059215206,2.01490302054226
"196",2013-10-03,7.6,0.009,-4.71053070164592,2.02814824729229
"197",2013-10-21,2.3,0.019,-3.9633162998157,0.832909122935104
"198",2013-10-30,3.9,0.015,-4.19970507787993,1.3609765531356
"199",2013-11-07,12,0.019,-3.9633162998157,2.484906649788
"200",2013-11-14,7.9,0.017,-4.07454193492592,2.06686275947298
"201",2013-11-21,19,0.015,-4.19970507787993,2.94443897916644
"202",2013-12-03,3.3,0.013,-4.3428059215206,1.19392246847243
"203",2013-12-20,3.8,0.021,-3.86323284125871,1.33500106673234
"204",2013-12-21,183,0.123,-2.09557092360972,5.20948615284142
"205",2014-01-08,1.9,0.025,-3.68887945411394,0.641853886172395
"206",2014-01-10,70,0.127,-2.06356819252355,4.24849524204936
"207",2014-01-23,1.2,0.021,-3.86323284125871,0.182321556793955
"208",2014-01-29,0.7,0.013,-4.3428059215206,-0.356674943938732
"209",2014-02-07,0.95,0.013,-4.3428059215206,-0.0512932943875506
"210",2014-02-13,0.79,0.012,-4.42284862919414,-0.23572233352107
"211",2014-02-20,0.76,0.016,-4.13516655674236,-0.27443684570176
"212",2014-02-26,0.42,0.011,-4.50986000618377,-0.867500567704723
"213",2014-03-06,2.1,0.011,-4.50986000618377,0.741937344729377
"214",2014-03-13,1.7,0.031,-3.47376807449699,0.53062825106217
"215",2014-03-16,431,0.154,-1.87080267656851,6.06610809010375
"216",2014-03-28,81,0.022,-3.81671282562382,4.39444915467244
"217",2014-04-03,40,0.022,-3.81671282562382,3.68887945411394
"218",2014-04-08,83,0.025,-3.68887945411394,4.4188406077966
"219",2014-04-15,44,0.024,-3.72970144863419,3.78418963391826
"220",2014-04-24,24,0.016,-4.13516655674236,3.17805383034795
"221",2014-04-29,24,0.026,-3.64965874096066,3.17805383034795
"222",2014-05-08,32,0.028,-3.57555076880693,3.46573590279973
"223",2014-05-12,87,0.207,-1.57503648571677,4.46590811865458
"224",2014-05-15,99,0.054,-2.91877123241786,4.59511985013459
"225",2014-05-21,20,0.026,-3.64965874096066,2.99573227355399
"226",2014-05-29,13,0.025,-3.68887945411394,2.56494935746154
"227",2014-06-03,22,0.028,-3.57555076880693,3.09104245335832
"228",2014-06-16,6.8,0.02,-3.91202300542815,1.91692261218206
"229",2014-06-19,5.2,0.021,-3.86323284125871,1.64865862558738
"230",2014-07-02,2.9,0.035,-3.35240721749272,1.06471073699243
"231",2014-07-07,1.8,0.1185,-2.13284231840695,0.587786664902119
"232",2014-07-22,2.7,0.008,-4.8283137373023,0.993251773010283
"233",2014-07-31,3,0.016,-4.13516655674236,1.09861228866811
"234",2014-08-06,1.2,0.012,-4.42284862919414,0.182321556793955
"235",2014-08-13,1.1,0.014,-4.26869794936688,0.0953101798043249
"236",2014-08-21,0.29,0.019,-3.9633162998157,-1.23787435600162
"237",2014-08-28,0.31,0.039,-3.24419363285249,-1.17118298150295
"238",2014-09-03,3.1,0.021,-3.86323284125871,1.1314021114911
"239",2014-09-11,0.95,0.022,-3.81671282562382,-0.0512932943875506
"240",2014-09-18,1.2,0.018,-4.01738352108597,0.182321556793955
"241",2014-09-24,0.44,0.012,-4.42284862919414,-0.82098055206983
"242",2014-10-01,0.22,0.012,-4.42284862919414,-1.51412773262978
"243",2014-10-09,0.26,0.009,-4.71053070164592,-1.34707364796661
"244",2014-10-10,24,0.104,-2.26336437984076,3.17805383034795
"245",2014-10-13,350,0.279,-1.27654349716077,5.85793315448346
"246",2014-10-23,6.5,0.037,-3.29683736633791,1.87180217690159
"247",2014-10-29,5.2,0.028,-3.57555076880693,1.64865862558738
"248",2014-11-06,15,0.034,-3.38139475436598,2.70805020110221
"249",2014-11-13,5.3,0.025,-3.68887945411394,1.66770682055808
"250",2014-11-19,4.2,0.018,-4.01738352108597,1.43508452528932
"251",2014-12-03,6.4,0.02,-3.91202300542815,1.85629799036563
"252",2014-12-11,18,0.024,-3.72970144863419,2.89037175789616
"253",2014-12-17,49,0.032,-3.44201937618241,3.89182029811063
"254",2015-01-08,29,0.023,-3.77226106305299,3.36729582998647
"255",2015-01-15,19,0.017,-4.07454193492592,2.94443897916644
"256",2015-01-21,14,0.006,-5.11599580975408,2.63905732961526
"257",2015-01-29,10,0.011,-4.50986000618377,2.30258509299405
"258",2015-02-04,12,0.009,-4.71053070164592,2.484906649788
"259",2015-02-11,8.6,0.012,-4.42284862919414,2.15176220325946
"260",2015-02-18,9.4,0.011,-4.50986000618377,2.24070968927596
"261",2015-02-25,15,0.01,-4.60517018598809,2.70805020110221
"262",2015-03-05,69,0.017,-4.07454193492592,4.23410650459726
"263",2015-03-11,74,0.02,-3.91202300542815,4.30406509320417
"264",2015-03-14,497,0.117,-2.14558134418438,6.20859002609663
"265",2015-03-19,94,0.037,-3.29683736633791,4.54329478227
"266",2015-03-26,203,0.081,-2.5133061243097,5.31320597904179
"267",2015-04-01,35,0.017,-4.07454193492592,3.55534806148941
"268",2015-04-14,54,0.028,-3.57555076880693,3.98898404656427
"269",2015-04-22,31,0.022,-3.81671282562382,3.43398720448515
"270",2015-04-29,19,0.022,-3.81671282562382,2.94443897916644
"271",2015-05-08,247,0.086,-2.45340798272863,5.50938833662798
"272",2015-05-11,765,0.143,-1.94491064872223,6.63987583382654
"273",2015-05-24,1630,0.193,-1.64506509007725,7.39633529380081
"274",2015-06-01,121,0.045,-3.10109278921182,4.79579054559674
"275",2015-06-19,1300,0.109,-2.21640739675299,7.17011954344963
